model,forecast_date,horizon,reference_date,location,source,y_true,median,wis,mae,cov_50,cov_95
mist,2023-12-23,4,2024-01-13,36,flusight,1024.0,1410.4326171875,298.20684048196546,386.4326171875,True,True
mist,2023-12-30,1,2023-12-30,36,flusight,1333.0,591.637451171875,470.8487729114036,741.362548828125,False,True
mist,2023-12-30,2,2024-01-06,36,flusight,1240.0,702.4548950195312,267.0798027370287,537.5451049804688,False,True
mist,2023-12-30,3,2024-01-13,36,flusight,1024.0,910.5294189453125,143.01801317297893,113.4705810546875,True,True
mist,2023-12-30,4,2024-01-20,36,flusight,851.0,1110.999755859375,213.31247939400052,259.999755859375,True,True
mist,2024-01-06,1,2024-01-06,36,flusight,1240.0,736.203125,281.1575854160475,503.796875,False,True
mist,2024-01-06,2,2024-01-13,36,flusight,1024.0,846.6666870117188,125.75959964918056,177.33331298828125,True,True
mist,2024-01-06,3,2024-01-20,36,flusight,851.0,1054.248779296875,183.5912287305749,203.248779296875,True,True
mist,2024-01-06,4,2024-01-27,36,flusight,884.0,1329.84716796875,282.56781276537026,445.84716796875,True,True
mist,2024-01-13,1,2024-01-13,36,flusight,1024.0,471.0438537597656,356.81337158203127,552.9561462402344,False,True
mist,2024-01-13,2,2024-01-20,36,flusight,851.0,474.36297607421875,240.32001272450324,376.63702392578125,False,True
mist,2024-01-13,3,2024-01-27,36,flusight,884.0,443.40283203125,238.76199635381283,440.59716796875,False,True
mist,2024-01-13,4,2024-02-03,36,flusight,764.0,491.69439697265625,157.3817009834621,272.30560302734375,True,True
mist,2024-01-20,1,2024-01-20,36,flusight,851.0,445.2098693847656,251.14292836064882,405.7901306152344,False,True
mist,2024-01-20,2,2024-01-27,36,flusight,884.0,422.1048889160156,325.7661617378567,461.8951110839844,False,False
mist,2024-01-20,3,2024-02-03,36,flusight,764.0,378.8050537109375,213.8487734321926,385.1949462890625,False,True
mist,2024-01-20,4,2024-02-10,36,flusight,765.0,369.37646484375,199.73968667735224,395.62353515625,False,True
mist,2024-01-27,1,2024-01-27,36,flusight,884.0,302.71282958984375,410.98349427596384,581.2871704101562,False,False
mist,2024-01-27,2,2024-02-03,36,flusight,764.0,292.5882568359375,357.0877380371094,471.4117431640625,False,False
mist,2024-01-27,3,2024-02-10,36,flusight,765.0,226.8722686767578,341.93159405252203,538.1277313232422,False,True
mist,2024-01-27,4,2024-02-17,36,flusight,780.0,216.7132110595703,344.8294143411387,563.2867889404297,False,True
mist,2024-02-03,1,2024-02-03,36,flusight,764.0,273.6655578613281,300.6274827509341,490.3344421386719,False,True
mist,2024-02-03,2,2024-02-10,36,flusight,765.0,231.20309448242188,336.9281695822011,533.7969055175781,False,True
mist,2024-02-03,3,2024-02-17,36,flusight,780.0,195.1328125,323.74357435143514,584.8671875,False,True
mist,2024-02-03,4,2024-02-24,36,flusight,782.0,231.96133422851562,307.35691905146064,550.0386657714844,False,True
mist,2024-02-10,1,2024-02-10,36,flusight,765.0,186.33377075195312,408.2628834334664,578.6662292480469,False,False
mist,2024-02-10,2,2024-02-17,36,flusight,780.0,156.33575439453125,463.8163371741254,623.6642456054688,False,False
mist,2024-02-10,3,2024-02-24,36,flusight,782.0,129.06600952148438,471.45864284349517,652.9339904785156,False,False
mist,2024-02-10,4,2024-03-02,36,flusight,764.0,119.57147216796875,446.38939208984374,644.4285278320312,False,True
mist,2024-02-17,1,2024-02-17,36,flusight,780.0,276.1716613769531,351.3276106859291,503.8283386230469,False,False
mist,2024-02-17,2,2024-02-24,36,flusight,782.0,256.6300964355469,391.4217423944889,525.3699035644531,False,False
mist,2024-02-17,3,2024-03-02,36,flusight,764.0,223.44534301757812,382.486817467731,540.5546569824219,False,False
mist,2024-02-17,4,2024-03-09,36,flusight,593.0,216.04510498046875,238.3006196660581,376.95489501953125,False,True
mist,2024-02-24,1,2024-02-24,36,flusight,782.0,306.8592529296875,322.94235741656763,475.1407470703125,False,True
mist,2024-02-24,2,2024-03-02,36,flusight,764.0,281.4687194824219,335.94676245647935,482.5312805175781,False,False
mist,2024-02-24,3,2024-03-09,36,flusight,593.0,256.5010986328125,199.54177553923233,336.4989013671875,False,True
mist,2024-02-24,4,2024-03-16,36,flusight,411.0,259.2735900878906,79.25855564283289,151.72640991210938,False,True
mist,2024-03-02,1,2024-03-02,36,flusight,764.0,368.68511962890625,249.52604486880094,395.31488037109375,False,True
mist,2024-03-02,2,2024-03-09,36,flusight,593.0,307.9894714355469,151.886888003142,285.0105285644531,False,True
mist,2024-03-02,3,2024-03-16,36,flusight,411.0,296.24713134765625,64.51034675929859,114.75286865234375,True,True
mist,2024-03-02,4,2024-03-23,36,flusight,355.0,339.9952697753906,56.96091324515965,15.004730224609375,True,True
mist,2024-03-09,1,2024-03-09,36,flusight,593.0,396.40777587890625,114.92493100373642,196.59222412109375,False,True
mist,2024-03-09,2,2024-03-16,36,flusight,411.0,367.54833984375,32.53516718325408,43.45166015625,True,True
mist,2024-03-09,3,2024-03-23,36,flusight,355.0,353.8801574707031,29.726300685716712,1.119842529296875,True,True
mist,2024-03-09,4,2024-03-30,36,flusight,391.0,354.90087890625,36.403842003863794,36.09912109375,True,True
mist,2024-03-16,1,2024-03-16,36,flusight,411.0,449.1618957519531,26.992850341796878,38.161895751953125,True,True
mist,2024-03-16,2,2024-03-23,36,flusight,355.0,441.6495056152344,50.62401178774626,86.64950561523438,False,True
mist,2024-03-16,3,2024-03-30,36,flusight,391.0,435.8106994628906,27.185271221658457,44.810699462890625,False,True
mist,2024-03-16,4,2024-04-06,36,flusight,408.0,415.5451965332031,18.112457859205165,7.545196533203125,True,True
mist,2024-03-23,1,2024-03-23,36,flusight,355.0,475.89813232421875,83.30341554061225,120.89813232421875,False,True
mist,2024-03-23,2,2024-03-30,36,flusight,391.0,466.2837829589844,47.28217498779297,75.28378295898438,False,True
mist,2024-03-23,3,2024-04-06,36,flusight,408.0,462.5111083984375,34.05470477560292,54.5111083984375,False,True
mist,2024-03-23,4,2024-04-13,36,flusight,365.0,452.44500732421875,55.77128322435462,87.44500732421875,False,True
mist,2024-03-30,1,2024-03-30,36,flusight,391.0,529.0751953125,67.62643143363621,138.0751953125,False,True
mist,2024-03-30,2,2024-04-06,36,flusight,408.0,492.9918518066406,51.19587519106658,84.99185180664062,True,True
mist,2024-03-30,3,2024-04-13,36,flusight,365.0,485.24517822265625,82.60622680664062,120.24517822265625,False,True
mist,2024-03-30,4,2024-04-20,36,flusight,216.0,530.05712890625,197.29079412045687,314.05712890625,False,True
mist,2024-04-06,1,2024-04-06,36,flusight,408.0,458.2564392089844,33.61814060377039,50.256439208984375,True,True
mist,2024-04-06,2,2024-04-13,36,flusight,365.0,431.9128723144531,39.07415660028873,66.91287231445312,True,True
mist,2024-04-06,3,2024-04-20,36,flusight,216.0,422.1149597167969,138.054307728643,206.11495971679688,False,True
mist,2024-04-06,4,2024-04-27,36,flusight,164.0,431.876708984375,181.5755200195312,267.876708984375,False,True
mist,2024-04-13,1,2024-04-13,36,flusight,365.0,395.4209899902344,24.368140842603605,30.420989990234375,True,True
mist,2024-04-13,2,2024-04-20,36,flusight,216.0,373.39471435546875,113.73832981275477,157.39471435546875,False,False
mist,2024-04-13,3,2024-04-27,36,flusight,164.0,375.2387390136719,148.0163982092816,211.23873901367188,False,False
mist,2024-04-13,4,2024-05-04,36,flusight,132.0,355.4359436035156,170.04989854895547,223.43594360351562,False,False
mist,2024-04-20,1,2024-04-20,36,flusight,216.0,382.1748962402344,122.07278230086618,166.17489624023438,False,False
mist,2024-04-20,2,2024-04-27,36,flusight,164.0,369.592529296875,158.9801576299253,205.592529296875,False,False
mist,2024-04-20,3,2024-05-04,36,flusight,132.0,369.57318115234375,176.4509228250255,237.57318115234375,False,False
mist,2024-04-20,4,2024-05-11,36,flusight,52.0,350.6455078125,246.81530154020888,298.6455078125,False,False
mist,2024-04-27,1,2024-04-27,36,flusight,164.0,300.1959228515625,101.5635436215608,136.1959228515625,False,True
mist,2024-04-27,2,2024-05-04,36,flusight,132.0,291.48638916015625,118.31206557564114,159.48638916015625,False,False
mist,2024-04-27,3,2024-05-11,36,flusight,52.0,296.552001953125,181.4572937011719,244.552001953125,False,False
mist,2024-04-27,4,2024-05-18,36,flusight,28.0,277.3713073730469,196.06457437266477,249.37130737304688,False,False
