location,forecast_date,reference_date,horizon,quantile,pred,y_true,model
US,2023-11-04,2023-11-04,1,0.01,483.9651184082031,2010.0,mist+ACI
US,2023-11-04,2023-11-04,1,0.025,883.7372436523438,2010.0,mist+ACI
US,2023-11-04,2023-11-04,1,0.05,896.049560546875,2010.0,mist+ACI
US,2023-11-04,2023-11-04,1,0.1,1030.31591796875,2010.0,mist+ACI
US,2023-11-04,2023-11-04,1,0.15,1089.1502685546875,2010.0,mist+ACI
US,2023-11-04,2023-11-04,1,0.2,1159.3212890625,2010.0,mist+ACI
US,2023-11-04,2023-11-04,1,0.25,1242.804443359375,2010.0,mist+ACI
US,2023-11-04,2023-11-04,1,0.3,1250.927978515625,2010.0,mist+ACI
US,2023-11-04,2023-11-04,1,0.35,1343.384765625,2010.0,mist+ACI
US,2023-11-04,2023-11-04,1,0.4,1367.038818359375,2010.0,mist+ACI
US,2023-11-04,2023-11-04,1,0.45,1384.186767578125,2010.0,mist+ACI
US,2023-11-04,2023-11-04,1,0.5,1501.4501953125,2010.0,mist+ACI
US,2023-11-04,2023-11-04,1,0.55,1564.580810546875,2010.0,mist+ACI
US,2023-11-04,2023-11-04,1,0.6,1616.7510986328125,2010.0,mist+ACI
US,2023-11-04,2023-11-04,1,0.65,1660.219482421875,2010.0,mist+ACI
US,2023-11-04,2023-11-04,1,0.7,1684.275390625,2010.0,mist+ACI
US,2023-11-04,2023-11-04,1,0.75,1790.4931640625,2010.0,mist+ACI
US,2023-11-04,2023-11-04,1,0.8,1950.806640625,2010.0,mist+ACI
US,2023-11-04,2023-11-04,1,0.85,2019.894287109375,2010.0,mist+ACI
US,2023-11-04,2023-11-04,1,0.9,2157.900634765625,2010.0,mist+ACI
US,2023-11-04,2023-11-04,1,0.95,2328.95751953125,2010.0,mist+ACI
US,2023-11-04,2023-11-04,1,0.975,2587.041015625,2010.0,mist+ACI
US,2023-11-04,2023-11-04,1,0.99,2647.59521484375,2010.0,mist+ACI
US,2023-11-04,2023-11-11,2,0.01,529.194580078125,2776.0,mist+ACI
US,2023-11-04,2023-11-11,2,0.025,536.063232421875,2776.0,mist+ACI
US,2023-11-04,2023-11-11,2,0.05,952.3716430664062,2776.0,mist+ACI
US,2023-11-04,2023-11-11,2,0.1,1207.5184326171875,2776.0,mist+ACI
US,2023-11-04,2023-11-11,2,0.15,1231.8653564453125,2776.0,mist+ACI
US,2023-11-04,2023-11-11,2,0.2,1352.7310791015625,2776.0,mist+ACI
US,2023-11-04,2023-11-11,2,0.25,1397.3330078125,2776.0,mist+ACI
US,2023-11-04,2023-11-11,2,0.3,1519.14404296875,2776.0,mist+ACI
US,2023-11-04,2023-11-11,2,0.35,1630.2626953125,2776.0,mist+ACI
US,2023-11-04,2023-11-11,2,0.4,1630.8228759765625,2776.0,mist+ACI
US,2023-11-04,2023-11-11,2,0.45,1708.095458984375,2776.0,mist+ACI
US,2023-11-04,2023-11-11,2,0.5,1789.4422607421875,2776.0,mist+ACI
US,2023-11-04,2023-11-11,2,0.55,1812.81298828125,2776.0,mist+ACI
US,2023-11-04,2023-11-11,2,0.6,1946.3782958984375,2776.0,mist+ACI
US,2023-11-04,2023-11-11,2,0.65,1991.2803955078125,2776.0,mist+ACI
US,2023-11-04,2023-11-11,2,0.7,2074.037109375,2776.0,mist+ACI
US,2023-11-04,2023-11-11,2,0.75,2247.77294921875,2776.0,mist+ACI
US,2023-11-04,2023-11-11,2,0.8,2343.148193359375,2776.0,mist+ACI
US,2023-11-04,2023-11-11,2,0.85,2487.39697265625,2776.0,mist+ACI
US,2023-11-04,2023-11-11,2,0.9,2788.890380859375,2776.0,mist+ACI
US,2023-11-04,2023-11-11,2,0.95,3119.4208984375,2776.0,mist+ACI
US,2023-11-04,2023-11-11,2,0.975,3387.62060546875,2776.0,mist+ACI
US,2023-11-04,2023-11-11,2,0.99,3493.5302734375,2776.0,mist+ACI
US,2023-11-04,2023-11-18,3,0.01,507.45904541015625,3493.0,mist+ACI
US,2023-11-04,2023-11-18,3,0.025,674.4376220703125,3493.0,mist+ACI
US,2023-11-04,2023-11-18,3,0.05,1091.1566162109375,3493.0,mist+ACI
US,2023-11-04,2023-11-18,3,0.1,1297.4844970703125,3493.0,mist+ACI
US,2023-11-04,2023-11-18,3,0.15,1387.71337890625,3493.0,mist+ACI
US,2023-11-04,2023-11-18,3,0.2,1500.7044677734375,3493.0,mist+ACI
US,2023-11-04,2023-11-18,3,0.25,1600.4041748046875,3493.0,mist+ACI
US,2023-11-04,2023-11-18,3,0.3,1670.7774658203125,3493.0,mist+ACI
US,2023-11-04,2023-11-18,3,0.35,1799.526611328125,3493.0,mist+ACI
US,2023-11-04,2023-11-18,3,0.4,1885.979248046875,3493.0,mist+ACI
US,2023-11-04,2023-11-18,3,0.45,1985.0367431640625,3493.0,mist+ACI
US,2023-11-04,2023-11-18,3,0.5,2085.722412109375,3493.0,mist+ACI
US,2023-11-04,2023-11-18,3,0.55,2189.6298828125,3493.0,mist+ACI
US,2023-11-04,2023-11-18,3,0.6,2366.7099609375,3493.0,mist+ACI
US,2023-11-04,2023-11-18,3,0.65,2419.766357421875,3493.0,mist+ACI
US,2023-11-04,2023-11-18,3,0.7,2625.80908203125,3493.0,mist+ACI
US,2023-11-04,2023-11-18,3,0.75,2813.8310546875,3493.0,mist+ACI
US,2023-11-04,2023-11-18,3,0.8,3024.536376953125,3493.0,mist+ACI
US,2023-11-04,2023-11-18,3,0.85,3365.155029296875,3493.0,mist+ACI
US,2023-11-04,2023-11-18,3,0.9,3714.578857421875,3493.0,mist+ACI
US,2023-11-04,2023-11-18,3,0.95,4272.32275390625,3493.0,mist+ACI
US,2023-11-04,2023-11-18,3,0.975,4382.7119140625,3493.0,mist+ACI
US,2023-11-04,2023-11-18,3,0.99,4503.39990234375,3493.0,mist+ACI
US,2023-11-04,2023-11-25,4,0.01,364.0115966796875,4381.0,mist+ACI
US,2023-11-04,2023-11-25,4,0.025,707.2183227539062,4381.0,mist+ACI
US,2023-11-04,2023-11-25,4,0.05,983.3405151367188,4381.0,mist+ACI
US,2023-11-04,2023-11-25,4,0.1,1220.791015625,4381.0,mist+ACI
US,2023-11-04,2023-11-25,4,0.15,1344.1624755859375,4381.0,mist+ACI
US,2023-11-04,2023-11-25,4,0.2,1567.61669921875,4381.0,mist+ACI
US,2023-11-04,2023-11-25,4,0.25,1638.861572265625,4381.0,mist+ACI
US,2023-11-04,2023-11-25,4,0.3,1763.60791015625,4381.0,mist+ACI
US,2023-11-04,2023-11-25,4,0.35,1884.087646484375,4381.0,mist+ACI
US,2023-11-04,2023-11-25,4,0.4,2110.370849609375,4381.0,mist+ACI
US,2023-11-04,2023-11-25,4,0.45,2217.65771484375,4381.0,mist+ACI
US,2023-11-04,2023-11-25,4,0.5,2381.398193359375,4381.0,mist+ACI
US,2023-11-04,2023-11-25,4,0.55,2593.263916015625,4381.0,mist+ACI
US,2023-11-04,2023-11-25,4,0.6,2775.53125,4381.0,mist+ACI
US,2023-11-04,2023-11-25,4,0.65,2950.5302734375,4381.0,mist+ACI
US,2023-11-04,2023-11-25,4,0.7,3234.391357421875,4381.0,mist+ACI
US,2023-11-04,2023-11-25,4,0.75,3422.117919921875,4381.0,mist+ACI
US,2023-11-04,2023-11-25,4,0.8,3932.94921875,4381.0,mist+ACI
US,2023-11-04,2023-11-25,4,0.85,4197.861328125,4381.0,mist+ACI
US,2023-11-04,2023-11-25,4,0.9,4404.9091796875,4381.0,mist+ACI
US,2023-11-04,2023-11-25,4,0.95,4772.4853515625,4381.0,mist+ACI
US,2023-11-04,2023-11-25,4,0.975,5059.3779296875,4381.0,mist+ACI
US,2023-11-04,2023-11-25,4,0.99,5570.548828125,4381.0,mist+ACI
US,2023-11-11,2023-11-11,1,0.01,461.1179942724657,2776.0,mist+ACI
US,2023-11-11,2023-11-11,1,0.025,1055.2945687144138,2776.0,mist+ACI
US,2023-11-11,2023-11-11,1,0.05,1094.5716666258327,2776.0,mist+ACI
US,2023-11-11,2023-11-11,1,0.1,1355.0466872254833,2776.0,mist+ACI
US,2023-11-11,2023-11-11,1,0.15,1430.4158922011611,2776.0,mist+ACI
US,2023-11-11,2023-11-11,1,0.2,1560.1383465791673,2776.0,mist+ACI
US,2023-11-11,2023-11-11,1,0.25,1662.9285184392397,2776.0,mist+ACI
US,2023-11-11,2023-11-11,1,0.3,1694.6441136230746,2776.0,mist+ACI
US,2023-11-11,2023-11-11,1,0.35,1792.0673207404336,2776.0,mist+ACI
US,2023-11-11,2023-11-11,1,0.4,1827.2169949666122,2776.0,mist+ACI
US,2023-11-11,2023-11-11,1,0.45,1838.2949927251184,2776.0,mist+ACI
US,2023-11-11,2023-11-11,1,0.5,1918.2830810546875,2776.0,mist+ACI
US,2023-11-11,2023-11-11,1,0.55,2154.508714897625,2776.0,mist+ACI
US,2023-11-11,2023-11-11,1,0.6,2376.528578121984,2776.0,mist+ACI
US,2023-11-11,2023-11-11,1,0.65,2547.8683024994,2776.0,mist+ACI
US,2023-11-11,2023-11-11,1,0.7,2550.503131075833,2776.0,mist+ACI
US,2023-11-11,2023-11-11,1,0.75,2751.8580284881414,2776.0,mist+ACI
US,2023-11-11,2023-11-11,1,0.8,2773.5516394319548,2776.0,mist+ACI
US,2023-11-11,2023-11-11,1,0.85,3095.0839042355947,2776.0,mist+ACI
US,2023-11-11,2023-11-11,1,0.9,3304.7901303710814,2776.0,mist+ACI
US,2023-11-11,2023-11-11,1,0.95,3522.923946449771,2776.0,mist+ACI
US,2023-11-11,2023-11-11,1,0.975,3619.3040785028707,2776.0,mist+ACI
US,2023-11-11,2023-11-11,1,0.99,4105.044129104992,2776.0,mist+ACI
US,2023-11-11,2023-11-18,2,0.01,470.69010020317614,3493.0,mist+ACI
US,2023-11-11,2023-11-18,2,0.025,561.0175695132855,3493.0,mist+ACI
US,2023-11-11,2023-11-18,2,0.05,1232.2702047812934,3493.0,mist+ACI
US,2023-11-11,2023-11-18,2,0.1,1653.132316654414,3493.0,mist+ACI
US,2023-11-11,2023-11-18,2,0.15,1711.5464204696225,3493.0,mist+ACI
US,2023-11-11,2023-11-18,2,0.2,1920.3944663986374,3493.0,mist+ACI
US,2023-11-11,2023-11-18,2,0.25,2005.8201700301483,3493.0,mist+ACI
US,2023-11-11,2023-11-18,2,0.3,2145.841438499072,3493.0,mist+ACI
US,2023-11-11,2023-11-18,2,0.35,2267.927108840403,3493.0,mist+ACI
US,2023-11-11,2023-11-18,2,0.4,2286.1537300414757,3493.0,mist+ACI
US,2023-11-11,2023-11-18,2,0.45,2354.0984505716356,3493.0,mist+ACI
US,2023-11-11,2023-11-18,2,0.5,2442.8671875,3493.0,mist+ACI
US,2023-11-11,2023-11-18,2,0.55,2464.808005874446,3493.0,mist+ACI
US,2023-11-11,2023-11-18,2,0.6,2941.3535569036044,3493.0,mist+ACI
US,2023-11-11,2023-11-18,2,0.65,3208.1820082023905,3493.0,mist+ACI
US,2023-11-11,2023-11-18,2,0.7,3284.9861738384643,3493.0,mist+ACI
US,2023-11-11,2023-11-18,2,0.75,3647.082484921785,3493.0,mist+ACI
US,2023-11-11,2023-11-18,2,0.8,3734.891774998916,3493.0,mist+ACI
US,2023-11-11,2023-11-18,2,0.85,4319.1192156599445,3493.0,mist+ACI
US,2023-11-11,2023-11-18,2,0.9,4550.056618750385,3493.0,mist+ACI
US,2023-11-11,2023-11-18,2,0.95,4761.621358328338,3493.0,mist+ACI
US,2023-11-11,2023-11-18,2,0.975,5025.102441441692,3493.0,mist+ACI
US,2023-11-11,2023-11-18,2,0.99,5178.7375585837035,3493.0,mist+ACI
US,2023-11-11,2023-11-25,3,0.01,475.1234282675114,4381.0,mist+ACI
US,2023-11-11,2023-11-25,3,0.025,809.9316983417889,4381.0,mist+ACI
US,2023-11-11,2023-11-25,3,0.05,1452.3228707297014,4381.0,mist+ACI
US,2023-11-11,2023-11-25,3,0.1,1842.9045066349756,4381.0,mist+ACI
US,2023-11-11,2023-11-25,3,0.15,2035.374595123121,4381.0,mist+ACI
US,2023-11-11,2023-11-25,3,0.2,2215.062930031004,4381.0,mist+ACI
US,2023-11-11,2023-11-25,3,0.25,2396.2083423497843,4381.0,mist+ACI
US,2023-11-11,2023-11-25,3,0.3,2491.9178265136065,4381.0,mist+ACI
US,2023-11-11,2023-11-25,3,0.35,2636.464086675407,4381.0,mist+ACI
US,2023-11-11,2023-11-25,3,0.4,2735.5373509546293,4381.0,mist+ACI
US,2023-11-11,2023-11-25,3,0.45,2832.625467446493,4381.0,mist+ACI
US,2023-11-11,2023-11-25,3,0.5,2920.7607421875,4381.0,mist+ACI
US,2023-11-11,2023-11-25,3,0.55,3286.627676859995,4381.0,mist+ACI
US,2023-11-11,2023-11-25,3,0.6,3957.666602697601,4381.0,mist+ACI
US,2023-11-11,2023-11-25,3,0.65,4270.133006981841,4381.0,mist+ACI
US,2023-11-11,2023-11-25,3,0.7,4473.335945187025,4381.0,mist+ACI
US,2023-11-11,2023-11-25,3,0.75,5037.922489674631,4381.0,mist+ACI
US,2023-11-11,2023-11-25,3,0.8,5337.020575519084,4381.0,mist+ACI
US,2023-11-11,2023-11-25,3,0.85,6052.116525423717,4381.0,mist+ACI
US,2023-11-11,2023-11-25,3,0.9,6289.517054829141,4381.0,mist+ACI
US,2023-11-11,2023-11-25,3,0.95,6296.877105291422,4381.0,mist+ACI
US,2023-11-11,2023-11-25,3,0.975,6573.4591308861145,4381.0,mist+ACI
US,2023-11-11,2023-11-25,3,0.99,7739.266858655651,4381.0,mist+ACI
US,2023-11-11,2023-12-02,4,0.01,293.3562441298627,5948.0,mist+ACI
US,2023-11-11,2023-12-02,4,0.025,834.9105812901003,5948.0,mist+ACI
US,2023-11-11,2023-12-02,4,0.05,1368.4685725961772,5948.0,mist+ACI
US,2023-11-11,2023-12-02,4,0.1,1801.791862206228,5948.0,mist+ACI
US,2023-11-11,2023-12-02,4,0.15,2077.3550409287427,5948.0,mist+ACI
US,2023-11-11,2023-12-02,4,0.2,2398.6550018949856,5948.0,mist+ACI
US,2023-11-11,2023-12-02,4,0.25,2565.2882323618614,5948.0,mist+ACI
US,2023-11-11,2023-12-02,4,0.3,2757.788766310013,5948.0,mist+ACI
US,2023-11-11,2023-12-02,4,0.35,2902.3013740763777,5948.0,mist+ACI
US,2023-11-11,2023-12-02,4,0.4,3136.365336381414,5948.0,mist+ACI
US,2023-11-11,2023-12-02,4,0.45,3229.9303579978105,5948.0,mist+ACI
US,2023-11-11,2023-12-02,4,0.5,3340.257568359375,5948.0,mist+ACI
US,2023-11-11,2023-12-02,4,0.55,4200.796253189895,5948.0,mist+ACI
US,2023-11-11,2023-12-02,4,0.6,5031.491716589244,5948.0,mist+ACI
US,2023-11-11,2023-12-02,4,0.65,5624.678149508584,5948.0,mist+ACI
US,2023-11-11,2023-12-02,4,0.7,5896.049427281454,5948.0,mist+ACI
US,2023-11-11,2023-12-02,4,0.75,6085.363571438996,5948.0,mist+ACI
US,2023-11-11,2023-12-02,4,0.8,6726.290037086635,5948.0,mist+ACI
US,2023-11-11,2023-12-02,4,0.85,7331.872231077387,5948.0,mist+ACI
US,2023-11-11,2023-12-02,4,0.9,7342.0611216436155,5948.0,mist+ACI
US,2023-11-11,2023-12-02,4,0.95,8170.462711625146,5948.0,mist+ACI
US,2023-11-11,2023-12-02,4,0.975,8506.362524684419,5948.0,mist+ACI
US,2023-11-11,2023-12-02,4,0.99,11488.46566191255,5948.0,mist+ACI
US,2023-11-18,2023-11-18,1,0.01,384.66625260302635,3493.0,mist+ACI
US,2023-11-18,2023-11-18,1,0.025,1308.6650508783164,3493.0,mist+ACI
US,2023-11-18,2023-11-18,1,0.05,1406.9446424246937,3493.0,mist+ACI
US,2023-11-18,2023-11-18,1,0.1,1870.719101851676,3493.0,mist+ACI
US,2023-11-18,2023-11-18,1,0.15,1997.6288756312042,3493.0,mist+ACI
US,2023-11-18,2023-11-18,1,0.2,2202.253809176072,3493.0,mist+ACI
US,2023-11-18,2023-11-18,1,0.25,2345.6529665640805,3493.0,mist+ACI
US,2023-11-18,2023-11-18,1,0.3,2397.826627994773,3493.0,mist+ACI
US,2023-11-18,2023-11-18,1,0.35,2500.5338497150165,3493.0,mist+ACI
US,2023-11-18,2023-11-18,1,0.4,2548.033925461683,3493.0,mist+ACI
US,2023-11-18,2023-11-18,1,0.45,2558.5403997246194,3493.0,mist+ACI
US,2023-11-18,2023-11-18,1,0.5,2618.49072265625,3493.0,mist+ACI
US,2023-11-18,2023-11-18,1,0.55,3517.508333442771,3493.0,mist+ACI
US,2023-11-18,2023-11-18,1,0.6,4110.651155264076,3493.0,mist+ACI
US,2023-11-18,2023-11-18,1,0.65,4369.056013659132,3493.0,mist+ACI
US,2023-11-18,2023-11-18,1,0.7,4396.511060955589,3493.0,mist+ACI
US,2023-11-18,2023-11-18,1,0.75,5098.053489040677,3493.0,mist+ACI
US,2023-11-18,2023-11-18,1,0.8,5109.523659425339,3493.0,mist+ACI
US,2023-11-18,2023-11-18,1,0.85,5231.044973222761,3493.0,mist+ACI
US,2023-11-18,2023-11-18,1,0.9,5287.805883610579,3493.0,mist+ACI
US,2023-11-18,2023-11-18,1,0.95,6222.562963898686,3493.0,mist+ACI
US,2023-11-18,2023-11-18,1,0.975,6372.28524442368,3493.0,mist+ACI
US,2023-11-18,2023-11-18,1,0.99,7856.97217604048,3493.0,mist+ACI
US,2023-11-18,2023-11-25,2,0.01,316.30437066118384,4381.0,mist+ACI
US,2023-11-18,2023-11-25,2,0.025,586.2949442882341,4381.0,mist+ACI
US,2023-11-18,2023-11-25,2,0.05,1721.1930875055325,4381.0,mist+ACI
US,2023-11-18,2023-11-25,2,0.1,2398.830558878377,4381.0,mist+ACI
US,2023-11-18,2023-11-25,2,0.15,2566.629359255273,4381.0,mist+ACI
US,2023-11-18,2023-11-25,2,0.2,2871.2457287563047,4381.0,mist+ACI
US,2023-11-18,2023-11-25,2,0.25,3013.565955507418,4381.0,mist+ACI
US,2023-11-18,2023-11-25,2,0.3,3184.1700052171363,4381.0,mist+ACI
US,2023-11-18,2023-11-25,2,0.35,3318.7721066406325,4381.0,mist+ACI
US,2023-11-18,2023-11-25,2,0.4,3353.578083011012,4381.0,mist+ACI
US,2023-11-18,2023-11-25,2,0.45,3420.651633516953,4381.0,mist+ACI
US,2023-11-18,2023-11-25,2,0.5,3491.282958984375,4381.0,mist+ACI
US,2023-11-18,2023-11-25,2,0.55,3769.055501493594,4381.0,mist+ACI
US,2023-11-18,2023-11-25,2,0.6,5530.590170729604,4381.0,mist+ACI
US,2023-11-18,2023-11-25,2,0.65,5880.719066846258,4381.0,mist+ACI
US,2023-11-18,2023-11-25,2,0.7,6304.905183449043,4381.0,mist+ACI
US,2023-11-18,2023-11-25,2,0.75,6773.197866441317,4381.0,mist+ACI
US,2023-11-18,2023-11-25,2,0.8,6851.199889516502,4381.0,mist+ACI
US,2023-11-18,2023-11-25,2,0.85,7067.10737362795,4381.0,mist+ACI
US,2023-11-18,2023-11-25,2,0.9,7614.048563660014,4381.0,mist+ACI
US,2023-11-18,2023-11-25,2,0.95,8401.749664506333,4381.0,mist+ACI
US,2023-11-18,2023-11-25,2,0.975,9224.757633157129,4381.0,mist+ACI
US,2023-11-18,2023-11-25,2,0.99,11461.50003823188,4381.0,mist+ACI
US,2023-11-18,2023-12-02,3,0.01,398.9675313861562,5948.0,mist+ACI
US,2023-11-18,2023-12-02,3,0.025,1048.0446114111687,5948.0,mist+ACI
US,2023-11-18,2023-12-02,3,0.05,2069.732463486797,5948.0,mist+ACI
US,2023-11-18,2023-12-02,3,0.1,2773.8554716127082,5948.0,mist+ACI
US,2023-11-18,2023-12-02,3,0.15,3154.1701034368134,5948.0,mist+ACI
US,2023-11-18,2023-12-02,3,0.2,3457.800836347479,5948.0,mist+ACI
US,2023-11-18,2023-12-02,3,0.25,3729.2897389541176,5948.0,mist+ACI
US,2023-11-18,2023-12-02,3,0.3,3857.966736100867,5948.0,mist+ACI
US,2023-11-18,2023-12-02,3,0.35,4036.305885844328,5948.0,mist+ACI
US,2023-11-18,2023-12-02,3,0.4,4145.076664722153,5948.0,mist+ACI
US,2023-11-18,2023-12-02,3,0.45,4239.374795201965,5948.0,mist+ACI
US,2023-11-18,2023-12-02,3,0.5,4312.58447265625,5948.0,mist+ACI
US,2023-11-18,2023-12-02,3,0.55,5652.550390262733,5948.0,mist+ACI
US,2023-11-18,2023-12-02,3,0.6,7971.828304593988,5948.0,mist+ACI
US,2023-11-18,2023-12-02,3,0.65,8344.30526650923,5948.0,mist+ACI
US,2023-11-18,2023-12-02,3,0.7,8985.18441974128,5948.0,mist+ACI
US,2023-11-18,2023-12-02,3,0.75,9508.569964751776,5948.0,mist+ACI
US,2023-11-18,2023-12-02,3,0.8,10058.019178935418,5948.0,mist+ACI
US,2023-11-18,2023-12-02,3,0.85,10095.005507571153,5948.0,mist+ACI
US,2023-11-18,2023-12-02,3,0.9,10101.250947536053,5948.0,mist+ACI
US,2023-11-18,2023-12-02,3,0.95,13184.853060726036,5948.0,mist+ACI
US,2023-11-18,2023-12-02,3,0.975,15397.765377589221,5948.0,mist+ACI
US,2023-11-18,2023-12-02,3,0.99,17257.828971512412,5948.0,mist+ACI
US,2023-11-18,2023-12-09,4,0.01,146.7059470753793,7474.0,mist+ACI
US,2023-11-18,2023-12-09,4,0.025,1062.670312286216,7474.0,mist+ACI
US,2023-11-18,2023-12-09,4,0.05,2050.769029828769,7474.0,mist+ACI
US,2023-11-18,2023-12-09,4,0.1,2831.462592143564,7474.0,mist+ACI
US,2023-11-18,2023-12-09,4,0.15,3341.7617508627304,7474.0,mist+ACI
US,2023-11-18,2023-12-09,4,0.2,3829.1403095830406,7474.0,mist+ACI
US,2023-11-18,2023-12-09,4,0.25,4112.051251075477,7474.0,mist+ACI
US,2023-11-18,2023-12-09,4,0.3,4375.217310446626,7474.0,mist+ACI
US,2023-11-18,2023-12-09,4,0.35,4554.638175975792,7474.0,mist+ACI
US,2023-11-18,2023-12-09,4,0.4,4790.343038736691,7474.0,mist+ACI
US,2023-11-18,2023-12-09,4,0.45,4875.3377995332885,7474.0,mist+ACI
US,2023-11-18,2023-12-09,4,0.5,4963.91796875,7474.0,mist+ACI
US,2023-11-18,2023-12-09,4,0.55,8303.707373527075,7474.0,mist+ACI
US,2023-11-18,2023-12-09,4,0.6,9954.591119613182,7474.0,mist+ACI
US,2023-11-18,2023-12-09,4,0.65,10785.881988557629,7474.0,mist+ACI
US,2023-11-18,2023-12-09,4,0.7,11157.509927492461,7474.0,mist+ACI
US,2023-11-18,2023-12-09,4,0.75,11927.227620337155,7474.0,mist+ACI
US,2023-11-18,2023-12-09,4,0.8,12586.542082003038,7474.0,mist+ACI
US,2023-11-18,2023-12-09,4,0.85,14766.661364353697,7474.0,mist+ACI
US,2023-11-18,2023-12-09,4,0.9,16322.582544878136,7474.0,mist+ACI
US,2023-11-18,2023-12-09,4,0.95,18320.657433474986,7474.0,mist+ACI
US,2023-11-18,2023-12-09,4,0.975,22188.691048510576,7474.0,mist+ACI
US,2023-11-18,2023-12-09,4,0.99,23708.830680491235,7474.0,mist+ACI
US,2023-11-25,2023-11-25,1,0.01,528.1172433304746,4381.0,mist+ACI
US,2023-11-25,2023-11-25,1,0.025,1891.3846705543797,4381.0,mist+ACI
US,2023-11-25,2023-11-25,1,0.05,2128.567470442143,4381.0,mist+ACI
US,2023-11-25,2023-11-25,1,0.1,2863.646129044048,4381.0,mist+ACI
US,2023-11-25,2023-11-25,1,0.15,3082.933959647468,4381.0,mist+ACI
US,2023-11-25,2023-11-25,1,0.2,3377.147543122808,4381.0,mist+ACI
US,2023-11-25,2023-11-25,1,0.25,3547.9672854840396,4381.0,mist+ACI
US,2023-11-25,2023-11-25,1,0.3,3618.661383048082,4381.0,mist+ACI
US,2023-11-25,2023-11-25,1,0.35,3732.0148433492773,4381.0,mist+ACI
US,2023-11-25,2023-11-25,1,0.4,3773.15054966809,4381.0,mist+ACI
US,2023-11-25,2023-11-25,1,0.45,3787.098911610376,4381.0,mist+ACI
US,2023-11-25,2023-11-25,1,0.5,3827.13916015625,4381.0,mist+ACI
US,2023-11-25,2023-11-25,1,0.55,4695.676037044837,4381.0,mist+ACI
US,2023-11-25,2023-11-25,1,0.6,5473.4924949328915,4381.0,mist+ACI
US,2023-11-25,2023-11-25,1,0.65,5606.519186887892,4381.0,mist+ACI
US,2023-11-25,2023-11-25,1,0.7,6278.393288251322,4381.0,mist+ACI
US,2023-11-25,2023-11-25,1,0.75,6398.954813118549,4381.0,mist+ACI
US,2023-11-25,2023-11-25,1,0.8,6644.822568642351,4381.0,mist+ACI
US,2023-11-25,2023-11-25,1,0.85,7618.109842327443,4381.0,mist+ACI
US,2023-11-25,2023-11-25,1,0.9,7902.279714579684,4381.0,mist+ACI
US,2023-11-25,2023-11-25,1,0.95,7943.521010666433,4381.0,mist+ACI
US,2023-11-25,2023-11-25,1,0.975,8408.388053418295,4381.0,mist+ACI
US,2023-11-25,2023-11-25,1,0.99,10908.510257713571,4381.0,mist+ACI
US,2023-11-25,2023-12-02,2,0.01,268.96302104050574,5948.0,mist+ACI
US,2023-11-25,2023-12-02,2,0.025,874.588647429342,5948.0,mist+ACI
US,2023-11-25,2023-12-02,2,0.05,2765.2433430889705,5948.0,mist+ACI
US,2023-11-25,2023-12-02,2,0.1,3845.265917616548,5948.0,mist+ACI
US,2023-11-25,2023-12-02,2,0.15,4213.901731352588,5948.0,mist+ACI
US,2023-11-25,2023-12-02,2,0.2,4658.965885446928,5948.0,mist+ACI
US,2023-11-25,2023-12-02,2,0.25,4872.825805237035,5948.0,mist+ACI
US,2023-11-25,2023-12-02,2,0.3,5071.6334127276505,5948.0,mist+ACI
US,2023-11-25,2023-12-02,2,0.35,5228.612093143835,5948.0,mist+ACI
US,2023-11-25,2023-12-02,2,0.4,5274.8173501292085,5948.0,mist+ACI
US,2023-11-25,2023-12-02,2,0.45,5342.277435146026,5948.0,mist+ACI
US,2023-11-25,2023-12-02,2,0.5,5406.54296875,5948.0,mist+ACI
US,2023-11-25,2023-12-02,2,0.55,5752.660097429122,5948.0,mist+ACI
US,2023-11-25,2023-12-02,2,0.6,7048.8822514241765,5948.0,mist+ACI
US,2023-11-25,2023-12-02,2,0.65,8064.923823126641,5948.0,mist+ACI
US,2023-11-25,2023-12-02,2,0.7,8524.889656124436,5948.0,mist+ACI
US,2023-11-25,2023-12-02,2,0.75,9432.976215858045,5948.0,mist+ACI
US,2023-11-25,2023-12-02,2,0.8,9619.392110168277,5948.0,mist+ACI
US,2023-11-25,2023-12-02,2,0.85,10811.305954462548,5948.0,mist+ACI
US,2023-11-25,2023-12-02,2,0.9,11426.289633446226,5948.0,mist+ACI
US,2023-11-25,2023-12-02,2,0.95,11766.452180810284,5948.0,mist+ACI
US,2023-11-25,2023-12-02,2,0.975,11962.469348400582,5948.0,mist+ACI
US,2023-11-25,2023-12-02,2,0.99,16326.375791747909,5948.0,mist+ACI
US,2023-11-25,2023-12-09,3,0.01,486.0731572886316,7474.0,mist+ACI
US,2023-11-25,2023-12-09,3,0.025,1717.2308022935858,7474.0,mist+ACI
US,2023-11-25,2023-12-09,3,0.05,3393.6760377949436,7474.0,mist+ACI
US,2023-11-25,2023-12-09,3,0.1,4663.235005967883,7474.0,mist+ACI
US,2023-11-25,2023-12-09,3,0.15,5311.888192529044,7474.0,mist+ACI
US,2023-11-25,2023-12-09,3,0.2,5789.377421382047,7474.0,mist+ACI
US,2023-11-25,2023-12-09,3,0.25,6189.180496599952,7474.0,mist+ACI
US,2023-11-25,2023-12-09,3,0.3,6369.582781465327,7474.0,mist+ACI
US,2023-11-25,2023-12-09,3,0.35,6579.075176969288,7474.0,mist+ACI
