location,forecast_date,reference_date,horizon,quantile,pred,y_true,model
US,2023-11-04,2023-11-04,1,0.01,483.9651184082031,2010.0,mist
US,2023-11-04,2023-11-04,1,0.025,883.7372436523438,2010.0,mist
US,2023-11-04,2023-11-04,1,0.05,896.049560546875,2010.0,mist
US,2023-11-04,2023-11-04,1,0.1,1030.31591796875,2010.0,mist
US,2023-11-04,2023-11-04,1,0.15,1089.1502685546875,2010.0,mist
US,2023-11-04,2023-11-04,1,0.2,1159.3212890625,2010.0,mist
US,2023-11-04,2023-11-04,1,0.25,1242.804443359375,2010.0,mist
US,2023-11-04,2023-11-04,1,0.3,1250.927978515625,2010.0,mist
US,2023-11-04,2023-11-04,1,0.35,1343.384765625,2010.0,mist
US,2023-11-04,2023-11-04,1,0.4,1367.038818359375,2010.0,mist
US,2023-11-04,2023-11-04,1,0.45,1384.186767578125,2010.0,mist
US,2023-11-04,2023-11-04,1,0.5,1501.4501953125,2010.0,mist
US,2023-11-04,2023-11-04,1,0.55,1564.580810546875,2010.0,mist
US,2023-11-04,2023-11-04,1,0.6,1616.7510986328125,2010.0,mist
US,2023-11-04,2023-11-04,1,0.65,1660.219482421875,2010.0,mist
US,2023-11-04,2023-11-04,1,0.7,1684.275390625,2010.0,mist
US,2023-11-04,2023-11-04,1,0.75,1790.4931640625,2010.0,mist
US,2023-11-04,2023-11-04,1,0.8,1950.806640625,2010.0,mist
US,2023-11-04,2023-11-04,1,0.85,2019.894287109375,2010.0,mist
US,2023-11-04,2023-11-04,1,0.9,2157.900634765625,2010.0,mist
US,2023-11-04,2023-11-04,1,0.95,2328.95751953125,2010.0,mist
US,2023-11-04,2023-11-04,1,0.975,2587.041015625,2010.0,mist
US,2023-11-04,2023-11-04,1,0.99,2647.59521484375,2010.0,mist
US,2023-11-04,2023-11-11,2,0.01,529.194580078125,2776.0,mist
US,2023-11-04,2023-11-11,2,0.025,536.063232421875,2776.0,mist
US,2023-11-04,2023-11-11,2,0.05,952.3716430664062,2776.0,mist
US,2023-11-04,2023-11-11,2,0.1,1207.5184326171875,2776.0,mist
US,2023-11-04,2023-11-11,2,0.15,1231.8653564453125,2776.0,mist
US,2023-11-04,2023-11-11,2,0.2,1352.7310791015625,2776.0,mist
US,2023-11-04,2023-11-11,2,0.25,1397.3330078125,2776.0,mist
US,2023-11-04,2023-11-11,2,0.3,1519.14404296875,2776.0,mist
US,2023-11-04,2023-11-11,2,0.35,1630.2626953125,2776.0,mist
US,2023-11-04,2023-11-11,2,0.4,1630.8228759765625,2776.0,mist
US,2023-11-04,2023-11-11,2,0.45,1708.095458984375,2776.0,mist
US,2023-11-04,2023-11-11,2,0.5,1789.4422607421875,2776.0,mist
US,2023-11-04,2023-11-11,2,0.55,1812.81298828125,2776.0,mist
US,2023-11-04,2023-11-11,2,0.6,1946.3782958984375,2776.0,mist
US,2023-11-04,2023-11-11,2,0.65,1991.2803955078125,2776.0,mist
US,2023-11-04,2023-11-11,2,0.7,2074.037109375,2776.0,mist
US,2023-11-04,2023-11-11,2,0.75,2247.77294921875,2776.0,mist
US,2023-11-04,2023-11-11,2,0.8,2343.148193359375,2776.0,mist
US,2023-11-04,2023-11-11,2,0.85,2487.39697265625,2776.0,mist
US,2023-11-04,2023-11-11,2,0.9,2788.890380859375,2776.0,mist
US,2023-11-04,2023-11-11,2,0.95,3119.4208984375,2776.0,mist
US,2023-11-04,2023-11-11,2,0.975,3387.62060546875,2776.0,mist
US,2023-11-04,2023-11-11,2,0.99,3493.5302734375,2776.0,mist
US,2023-11-04,2023-11-18,3,0.01,507.45904541015625,3493.0,mist
US,2023-11-04,2023-11-18,3,0.025,674.4376220703125,3493.0,mist
US,2023-11-04,2023-11-18,3,0.05,1091.1566162109375,3493.0,mist
US,2023-11-04,2023-11-18,3,0.1,1297.4844970703125,3493.0,mist
US,2023-11-04,2023-11-18,3,0.15,1387.71337890625,3493.0,mist
US,2023-11-04,2023-11-18,3,0.2,1500.7044677734375,3493.0,mist
US,2023-11-04,2023-11-18,3,0.25,1600.4041748046875,3493.0,mist
US,2023-11-04,2023-11-18,3,0.3,1670.7774658203125,3493.0,mist
US,2023-11-04,2023-11-18,3,0.35,1799.526611328125,3493.0,mist
US,2023-11-04,2023-11-18,3,0.4,1885.979248046875,3493.0,mist
US,2023-11-04,2023-11-18,3,0.45,1985.0367431640625,3493.0,mist
US,2023-11-04,2023-11-18,3,0.5,2085.722412109375,3493.0,mist
US,2023-11-04,2023-11-18,3,0.55,2189.6298828125,3493.0,mist
US,2023-11-04,2023-11-18,3,0.6,2366.7099609375,3493.0,mist
US,2023-11-04,2023-11-18,3,0.65,2419.766357421875,3493.0,mist
US,2023-11-04,2023-11-18,3,0.7,2625.80908203125,3493.0,mist
US,2023-11-04,2023-11-18,3,0.75,2813.8310546875,3493.0,mist
US,2023-11-04,2023-11-18,3,0.8,3024.536376953125,3493.0,mist
US,2023-11-04,2023-11-18,3,0.85,3365.155029296875,3493.0,mist
US,2023-11-04,2023-11-18,3,0.9,3714.578857421875,3493.0,mist
US,2023-11-04,2023-11-18,3,0.95,4272.32275390625,3493.0,mist
US,2023-11-04,2023-11-18,3,0.975,4382.7119140625,3493.0,mist
US,2023-11-04,2023-11-18,3,0.99,4503.39990234375,3493.0,mist
US,2023-11-04,2023-11-25,4,0.01,364.0115966796875,4381.0,mist
US,2023-11-04,2023-11-25,4,0.025,707.2183227539062,4381.0,mist
US,2023-11-04,2023-11-25,4,0.05,983.3405151367188,4381.0,mist
US,2023-11-04,2023-11-25,4,0.1,1220.791015625,4381.0,mist
US,2023-11-04,2023-11-25,4,0.15,1344.1624755859375,4381.0,mist
US,2023-11-04,2023-11-25,4,0.2,1567.61669921875,4381.0,mist
US,2023-11-04,2023-11-25,4,0.25,1638.861572265625,4381.0,mist
US,2023-11-04,2023-11-25,4,0.3,1763.60791015625,4381.0,mist
US,2023-11-04,2023-11-25,4,0.35,1884.087646484375,4381.0,mist
US,2023-11-04,2023-11-25,4,0.4,2110.370849609375,4381.0,mist
US,2023-11-04,2023-11-25,4,0.45,2217.65771484375,4381.0,mist
US,2023-11-04,2023-11-25,4,0.5,2381.398193359375,4381.0,mist
US,2023-11-04,2023-11-25,4,0.55,2593.263916015625,4381.0,mist
US,2023-11-04,2023-11-25,4,0.6,2775.53125,4381.0,mist
US,2023-11-04,2023-11-25,4,0.65,2950.5302734375,4381.0,mist
US,2023-11-04,2023-11-25,4,0.7,3234.391357421875,4381.0,mist
US,2023-11-04,2023-11-25,4,0.75,3422.117919921875,4381.0,mist
US,2023-11-04,2023-11-25,4,0.8,3932.94921875,4381.0,mist
US,2023-11-04,2023-11-25,4,0.85,4197.861328125,4381.0,mist
US,2023-11-04,2023-11-25,4,0.9,4404.9091796875,4381.0,mist
US,2023-11-04,2023-11-25,4,0.95,4772.4853515625,4381.0,mist
US,2023-11-04,2023-11-25,4,0.975,5059.3779296875,4381.0,mist
US,2023-11-04,2023-11-25,4,0.99,5570.548828125,4381.0,mist
US,2023-11-11,2023-11-11,1,0.01,439.09576416015625,2776.0,mist
US,2023-11-11,2023-11-11,1,0.025,1022.3180541992188,2776.0,mist
US,2023-11-11,2023-11-11,1,0.05,1030.4176025390625,2776.0,mist
US,2023-11-11,2023-11-11,1,0.1,1263.895751953125,2776.0,mist
US,2023-11-11,2023-11-11,1,0.15,1307.31591796875,2776.0,mist
US,2023-11-11,2023-11-11,1,0.2,1434.8382568359375,2776.0,mist
US,2023-11-11,2023-11-11,1,0.25,1546.744384765625,2776.0,mist
US,2023-11-11,2023-11-11,1,0.3,1567.54736328125,2776.0,mist
US,2023-11-11,2023-11-11,1,0.35,1704.9205322265625,2776.0,mist
US,2023-11-11,2023-11-11,1,0.4,1752.349853515625,2776.0,mist
US,2023-11-11,2023-11-11,1,0.45,1761.183837890625,2776.0,mist
US,2023-11-11,2023-11-11,1,0.5,1918.2830810546875,2776.0,mist
US,2023-11-11,2023-11-11,1,0.55,2021.805419921875,2776.0,mist
US,2023-11-11,2023-11-11,1,0.6,2104.591796875,2776.0,mist
US,2023-11-11,2023-11-11,1,0.65,2155.7578125,2776.0,mist
US,2023-11-11,2023-11-11,1,0.7,2209.982421875,2776.0,mist
US,2023-11-11,2023-11-11,1,0.75,2368.416015625,2776.0,mist
US,2023-11-11,2023-11-11,1,0.8,2576.9228515625,2776.0,mist
US,2023-11-11,2023-11-11,1,0.85,2710.026611328125,2776.0,mist
US,2023-11-11,2023-11-11,1,0.9,2911.96337890625,2776.0,mist
US,2023-11-11,2023-11-11,1,0.95,3186.738037109375,2776.0,mist
US,2023-11-11,2023-11-11,1,0.975,3584.240478515625,2776.0,mist
US,2023-11-11,2023-11-11,1,0.99,3645.01171875,2776.0,mist
US,2023-11-11,2023-11-18,2,0.01,440.88446044921875,3493.0,mist
US,2023-11-11,2023-11-18,2,0.025,489.10833740234375,3493.0,mist
US,2023-11-11,2023-11-18,2,0.05,1137.98388671875,3493.0,mist
US,2023-11-11,2023-11-18,2,0.1,1525.326171875,3493.0,mist
US,2023-11-11,2023-11-18,2,0.15,1527.017578125,3493.0,mist
US,2023-11-11,2023-11-18,2,0.2,1737.602783203125,3493.0,mist
US,2023-11-11,2023-11-18,2,0.25,1806.967529296875,3493.0,mist
US,2023-11-11,2023-11-18,2,0.3,1977.0380859375,3493.0,mist
US,2023-11-11,2023-11-18,2,0.35,2147.13818359375,3493.0,mist
US,2023-11-11,2023-11-18,2,0.4,2157.316650390625,3493.0,mist
US,2023-11-11,2023-11-18,2,0.45,2268.5224609375,3493.0,mist
US,2023-11-11,2023-11-18,2,0.5,2442.8671875,3493.0,mist
US,2023-11-11,2023-11-18,2,0.55,2452.482421875,3493.0,mist
US,2023-11-11,2023-11-18,2,0.6,2645.53662109375,3493.0,mist
US,2023-11-11,2023-11-18,2,0.65,2731.5380859375,3493.0,mist
US,2023-11-11,2023-11-18,2,0.7,2864.267578125,3493.0,mist
US,2023-11-11,2023-11-18,2,0.75,3126.971435546875,3493.0,mist
US,2023-11-11,2023-11-18,2,0.8,3266.8955078125,3493.0,mist
US,2023-11-11,2023-11-18,2,0.85,3497.471923828125,3493.0,mist
US,2023-11-11,2023-11-18,2,0.9,3943.985595703125,3493.0,mist
US,2023-11-11,2023-11-18,2,0.95,4465.24951171875,3493.0,mist
US,2023-11-11,2023-11-18,2,0.975,4850.2255859375,3493.0,mist
US,2023-11-11,2023-11-18,2,0.99,5064.1279296875,3493.0,mist
US,2023-11-11,2023-11-25,3,0.01,438.162353515625,4381.0,mist
US,2023-11-11,2023-11-25,3,0.025,729.272705078125,4381.0,mist
US,2023-11-11,2023-11-25,3,0.05,1337.954833984375,4381.0,mist
US,2023-11-11,2023-11-25,3,0.1,1668.470458984375,4381.0,mist
US,2023-11-11,2023-11-25,3,0.15,1811.9715576171875,4381.0,mist
US,2023-11-11,2023-11-25,3,0.2,1968.1683349609375,4381.0,mist
US,2023-11-11,2023-11-25,3,0.25,2157.54150390625,4381.0,mist
US,2023-11-11,2023-11-25,3,0.3,2248.201171875,4381.0,mist
US,2023-11-11,2023-11-25,3,0.35,2440.1689453125,4381.0,mist
US,2023-11-11,2023-11-25,3,0.4,2583.26171875,4381.0,mist
US,2023-11-11,2023-11-25,3,0.45,2747.66015625,4381.0,mist
US,2023-11-11,2023-11-25,3,0.5,2920.7607421875,4381.0,mist
US,2023-11-11,2023-11-25,3,0.55,3081.096435546875,4381.0,mist
US,2023-11-11,2023-11-25,3,0.6,3342.335205078125,4381.0,mist
US,2023-11-11,2023-11-25,3,0.65,3429.733642578125,4381.0,mist
US,2023-11-11,2023-11-25,3,0.7,3766.30126953125,4381.0,mist
US,2023-11-11,2023-11-25,3,0.75,4014.435791015625,4381.0,mist
US,2023-11-11,2023-11-25,3,0.8,4372.06689453125,4381.0,mist
US,2023-11-11,2023-11-25,3,0.85,4865.0859375,4381.0,mist
US,2023-11-11,2023-11-25,3,0.9,5380.5517578125,4381.0,mist
US,2023-11-11,2023-11-25,3,0.95,6295.99951171875,4381.0,mist
US,2023-11-11,2023-11-25,3,0.975,6425.88525390625,4381.0,mist
US,2023-11-11,2023-11-25,3,0.99,6628.66259765625,4381.0,mist
US,2023-11-11,2023-12-02,4,0.01,247.3082275390625,5948.0,mist
US,2023-11-11,2023-12-02,4,0.025,739.17626953125,5948.0,mist
US,2023-11-11,2023-12-02,4,0.05,1214.8974609375,5948.0,mist
US,2023-11-11,2023-12-02,4,0.1,1552.8154296875,5948.0,mist
US,2023-11-11,2023-12-02,4,0.15,1758.696044921875,5948.0,mist
US,2023-11-11,2023-12-02,4,0.2,2069.22705078125,5948.0,mist
US,2023-11-11,2023-12-02,4,0.25,2212.683837890625,5948.0,mist
US,2023-11-11,2023-12-02,4,0.3,2426.7646484375,5948.0,mist
US,2023-11-11,2023-12-02,4,0.35,2599.91064453125,5948.0,mist
US,2023-11-11,2023-12-02,4,0.4,2968.74169921875,5948.0,mist
US,2023-11-11,2023-12-02,4,0.45,3123.5712890625,5948.0,mist
US,2023-11-11,2023-12-02,4,0.5,3340.257568359375,5948.0,mist
US,2023-11-11,2023-12-02,4,0.55,3717.375732421875,5948.0,mist
US,2023-11-11,2023-12-02,4,0.6,4027.862060546875,5948.0,mist
US,2023-11-11,2023-12-02,4,0.65,4304.28271484375,5948.0,mist
US,2023-11-11,2023-12-02,4,0.7,4737.07421875,5948.0,mist
US,2023-11-11,2023-12-02,4,0.75,5017.4462890625,5948.0,mist
US,2023-11-11,2023-12-02,4,0.8,5794.45068359375,5948.0,mist
US,2023-11-11,2023-12-02,4,0.85,6201.08935546875,5948.0,mist
US,2023-11-11,2023-12-02,4,0.9,6529.61572265625,5948.0,mist
US,2023-11-11,2023-12-02,4,0.95,6990.00830078125,5948.0,mist
US,2023-11-11,2023-12-02,4,0.975,7494.97802734375,5948.0,mist
US,2023-11-11,2023-12-02,4,0.99,8243.4619140625,5948.0,mist
US,2023-11-18,2023-11-18,1,0.01,316.63616943359375,3493.0,mist
US,2023-11-18,2023-11-18,1,0.025,1206.650390625,3493.0,mist
US,2023-11-18,2023-11-18,1,0.05,1210.875,3493.0,mist
US,2023-11-18,2023-11-18,1,0.1,1609.1046142578125,3493.0,mist
US,2023-11-18,2023-11-18,1,0.15,1644.7855224609375,3493.0,mist
US,2023-11-18,2023-11-18,1,0.2,1860.0576171875,3493.0,mist
US,2023-11-18,2023-11-18,1,0.25,2040.8931884765625,3493.0,mist
US,2023-11-18,2023-11-18,1,0.3,2075.74462890625,3493.0,mist
US,2023-11-18,2023-11-18,1,0.35,2281.4111328125,3493.0,mist
US,2023-11-18,2023-11-18,1,0.4,2384.56591796875,3493.0,mist
US,2023-11-18,2023-11-18,1,0.45,2387.23681640625,3493.0,mist
US,2023-11-18,2023-11-18,1,0.5,2618.49072265625,3493.0,mist
US,2023-11-18,2023-11-18,1,0.55,2791.14697265625,3493.0,mist
US,2023-11-18,2023-11-18,1,0.6,2912.3955078125,3493.0,mist
US,2023-11-18,2023-11-18,1,0.65,2990.189453125,3493.0,mist
US,2023-11-18,2023-11-18,1,0.7,3078.1669921875,3493.0,mist
US,2023-11-18,2023-11-18,1,0.75,3323.33740234375,3493.0,mist
US,2023-11-18,2023-11-18,1,0.8,3626.605712890625,3493.0,mist
US,2023-11-18,2023-11-18,1,0.85,3879.691650390625,3493.0,mist
US,2023-11-18,2023-11-18,1,0.9,4196.291015625,3493.0,mist
US,2023-11-18,2023-11-18,1,0.95,4652.357421875,3493.0,mist
US,2023-11-18,2023-11-18,1,0.975,5303.53564453125,3493.0,mist
US,2023-11-18,2023-11-18,1,0.99,5369.0986328125,3493.0,mist
US,2023-11-18,2023-11-25,2,0.01,219.61187744140625,4381.0,mist
US,2023-11-18,2023-11-25,2,0.025,360.04241943359375,4381.0,mist
US,2023-11-18,2023-11-25,2,0.05,1434.73193359375,4381.0,mist
US,2023-11-18,2023-11-25,2,0.1,2016.62646484375,4381.0,mist
US,2023-11-18,2023-11-25,2,0.15,2041.137451171875,4381.0,mist
US,2023-11-18,2023-11-25,2,0.2,2361.50146484375,4381.0,mist
US,2023-11-18,2023-11-25,2,0.25,2479.9560546875,4381.0,mist
US,2023-11-18,2023-11-25,2,0.3,2735.906982421875,4381.0,mist
US,2023-11-18,2023-11-25,2,0.35,2998.30712890625,4381.0,mist
US,2023-11-18,2023-11-25,2,0.4,3034.086669921875,4381.0,mist
US,2023-11-18,2023-11-25,2,0.45,3218.827880859375,4381.0,mist
US,2023-11-18,2023-11-25,2,0.5,3491.282958984375,4381.0,mist
US,2023-11-18,2023-11-25,2,0.55,3544.629150390625,4381.0,mist
US,2023-11-18,2023-11-25,2,0.6,3828.378173828125,4381.0,mist
US,2023-11-18,2023-11-25,2,0.65,3958.21435546875,4381.0,mist
US,2023-11-18,2023-11-25,2,0.7,4193.3837890625,4381.0,mist
US,2023-11-18,2023-11-25,2,0.75,4619.97265625,4381.0,mist
US,2023-11-18,2023-11-25,2,0.8,4857.3232421875,4381.0,mist
US,2023-11-18,2023-11-25,2,0.85,5209.640625,4381.0,mist
US,2023-11-18,2023-11-25,2,0.9,5891.8662109375,4381.0,mist
US,2023-11-18,2023-11-25,2,0.95,6760.24560546875,4381.0,mist
US,2023-11-18,2023-11-25,2,0.975,7345.607421875,4381.0,mist
US,2023-11-18,2023-11-25,2,0.99,7739.60546875,4381.0,mist
US,2023-11-18,2023-12-02,3,0.01,279.7801513671875,5948.0,mist
US,2023-11-18,2023-12-02,3,0.025,793.7886962890625,5948.0,mist
US,2023-11-18,2023-12-02,3,0.05,1706.76220703125,5948.0,mist
US,2023-11-18,2023-12-02,3,0.1,2235.517578125,5948.0,mist
US,2023-11-18,2023-12-02,3,0.15,2495.8291015625,5948.0,mist
US,2023-11-18,2023-12-02,3,0.2,2755.067138671875,5948.0,mist
US,2023-11-18,2023-12-02,3,0.25,3077.74951171875,5948.0,mist
US,2023-11-18,2023-12-02,3,0.3,3194.4052734375,5948.0,mist
US,2023-11-18,2023-12-02,3,0.35,3523.07666015625,5948.0,mist
US,2023-11-18,2023-12-02,3,0.4,3756.43896484375,5948.0,mist
US,2023-11-18,2023-12-02,3,0.45,4030.18359375,5948.0,mist
US,2023-11-18,2023-12-02,3,0.5,4312.58447265625,5948.0,mist
US,2023-11-18,2023-12-02,3,0.55,4569.9248046875,5948.0,mist
US,2023-11-18,2023-12-02,3,0.6,4979.0234375,5948.0,mist
US,2023-11-18,2023-12-02,3,0.65,5136.16162109375,5948.0,mist
US,2023-11-18,2023-12-02,3,0.7,5670.0361328125,5948.0,mist
US,2023-11-18,2023-12-02,3,0.75,6041.0888671875,5948.0,mist
US,2023-11-18,2023-12-02,3,0.8,6648.50390625,5948.0,mist
US,2023-11-18,2023-12-02,3,0.85,7417.326171875,5948.0,mist
US,2023-11-18,2023-12-02,3,0.9,8211.6171875,5948.0,mist
US,2023-11-18,2023-12-02,3,0.95,9741.37109375,5948.0,mist
US,2023-11-18,2023-12-02,3,0.975,9913.2548828125,5948.0,mist
US,2023-11-18,2023-12-02,3,0.99,10271.1064453125,5948.0,mist
US,2023-11-18,2023-12-09,4,0.01,0.0,7474.0,mist
US,2023-11-18,2023-12-09,4,0.025,758.824951171875,7474.0,mist
US,2023-11-18,2023-12-09,4,0.05,1579.32177734375,7474.0,mist
US,2023-11-18,2023-12-09,4,0.1,2085.404296875,7474.0,mist
US,2023-11-18,2023-12-09,4,0.15,2419.87060546875,7474.0,mist
US,2023-11-18,2023-12-09,4,0.2,2896.21826171875,7474.0,mist
US,2023-11-18,2023-12-09,4,0.25,3160.51611328125,7474.0,mist
US,2023-11-18,2023-12-09,4,0.3,3515.947998046875,7474.0,mist
US,2023-11-18,2023-12-09,4,0.35,3794.339111328125,7474.0,mist
US,2023-11-18,2023-12-09,4,0.4,4387.62890625,7474.0,mist
US,2023-11-18,2023-12-09,4,0.45,4622.2265625,7474.0,mist
US,2023-11-18,2023-12-09,4,0.5,4963.91796875,7474.0,mist
US,2023-11-18,2023-12-09,4,0.55,5605.32421875,7474.0,mist
US,2023-11-18,2023-12-09,4,0.6,6114.9453125,7474.0,mist
US,2023-11-18,2023-12-09,4,0.65,6579.96142578125,7474.0,mist
US,2023-11-18,2023-12-09,4,0.7,7259.35302734375,7474.0,mist
US,2023-11-18,2023-12-09,4,0.75,7714.01904296875,7474.0,mist
US,2023-11-18,2023-12-09,4,0.8,8949.416015625,7474.0,mist
US,2023-11-18,2023-12-09,4,0.85,9637.9453125,7474.0,mist
US,2023-11-18,2023-12-09,4,0.9,10151.919921875,7474.0,mist
US,2023-11-18,2023-12-09,4,0.95,10762.2529296875,7474.0,mist
US,2023-11-18,2023-12-09,4,0.975,11639.892578125,7474.0,mist
US,2023-11-18,2023-12-09,4,0.99,12818.685546875,7474.0,mist
US,2023-11-25,2023-11-25,1,0.01,376.27032470703125,4381.0,mist
US,2023-11-25,2023-11-25,1,0.025,1660.8900146484375,4381.0,mist
US,2023-11-25,2023-11-25,1,0.05,1699.979248046875,4381.0,mist
US,2023-11-25,2023-11-25,1,0.1,2316.081298828125,4381.0,mist
US,2023-11-25,2023-11-25,1,0.15,2365.49560546875,4381.0,mist
US,2023-11-25,2023-11-25,1,0.2,2720.33837890625,4381.0,mist
US,2023-11-25,2023-11-25,1,0.25,2967.229248046875,4381.0,mist
US,2023-11-25,2023-11-25,1,0.3,3022.95166015625,4381.0,mist
US,2023-11-25,2023-11-25,1,0.35,3367.6181640625,4381.0,mist
US,2023-11-25,2023-11-25,1,0.4,3500.527099609375,4381.0,mist
US,2023-11-25,2023-11-25,1,0.45,3523.789794921875,4381.0,mist
US,2023-11-25,2023-11-25,1,0.5,3827.13916015625,4381.0,mist
US,2023-11-25,2023-11-25,1,0.55,4154.74462890625,4381.0,mist
US,2023-11-25,2023-11-25,1,0.6,4363.078125,4381.0,mist
US,2023-11-25,2023-11-25,1,0.65,4416.6865234375,4381.0,mist
US,2023-11-25,2023-11-25,1,0.7,4609.76953125,4381.0,mist
US,2023-11-25,2023-11-25,1,0.75,4958.66015625,4381.0,mist
US,2023-11-25,2023-11-25,1,0.8,5373.5166015625,4381.0,mist
US,2023-11-25,2023-11-25,1,0.85,5834.802734375,4381.0,mist
US,2023-11-25,2023-11-25,1,0.9,6305.17822265625,4381.0,mist
US,2023-11-25,2023-11-25,1,0.95,7047.88232421875,4381.0,mist
US,2023-11-25,2023-11-25,1,0.975,8069.50927734375,4381.0,mist
US,2023-11-25,2023-11-25,1,0.99,8132.9892578125,4381.0,mist
US,2023-11-25,2023-12-02,2,0.01,32.4912109375,5948.0,mist
US,2023-11-25,2023-12-02,2,0.025,334.9586181640625,5948.0,mist
US,2023-11-25,2023-12-02,2,0.05,2098.783447265625,5948.0,mist
US,2023-11-25,2023-12-02,2,0.1,2957.97314453125,5948.0,mist
US,2023-11-25,2023-12-02,2,0.15,3064.15625,5948.0,mist
US,2023-11-25,2023-12-02,2,0.2,3567.800048828125,5948.0,mist
US,2023-11-25,2023-12-02,2,0.25,3762.578369140625,5948.0,mist
US,2023-11-25,2023-12-02,2,0.3,4114.654296875,5948.0,mist
US,2023-11-25,2023-12-02,2,0.35,4547.0048828125,5948.0,mist
US,2023-11-25,2023-12-02,2,0.4,4609.6494140625,5948.0,mist
US,2023-11-25,2023-12-02,2,0.45,4919.66015625,5948.0,mist
US,2023-11-25,2023-12-02,2,0.5,5406.54296875,5948.0,mist
US,2023-11-25,2023-12-02,2,0.55,5537.095703125,5948.0,mist
US,2023-11-25,2023-12-02,2,0.6,5901.2060546875,5948.0,mist
US,2023-11-25,2023-12-02,2,0.65,6156.53173828125,5948.0,mist
US,2023-11-25,2023-12-02,2,0.7,6562.634765625,5948.0,mist
US,2023-11-25,2023-12-02,2,0.75,7233.61962890625,5948.0,mist
US,2023-11-25,2023-12-02,2,0.8,7616.29638671875,5948.0,mist
US,2023-11-25,2023-12-02,2,0.85,8193.677734375,5948.0,mist
US,2023-11-25,2023-12-02,2,0.9,9227.8046875,5948.0,mist
US,2023-11-25,2023-12-02,2,0.95,10682.3896484375,5948.0,mist
US,2023-11-25,2023-12-02,2,0.975,11454.86328125,5948.0,mist
US,2023-11-25,2023-12-02,2,0.99,12264.224609375,5948.0,mist
US,2023-11-25,2023-12-09,3,0.01,192.580078125,7474.0,mist
US,2023-11-25,2023-12-09,3,0.025,1104.572509765625,7474.0,mist
US,2023-11-25,2023-12-09,3,0.05,2518.4140625,7474.0,mist
US,2023-11-25,2023-12-09,3,0.1,3413.368408203125,7474.0,mist
US,2023-11-25,2023-12-09,3,0.15,3817.051513671875,7474.0,mist
US,2023-11-25,2023-12-09,3,0.2,4223.05078125,7474.0,mist
US,2023-11-25,2023-12-09,3,0.25,4788.5390625,7474.0,mist
US,2023-11-25,2023-12-09,3,0.3,4961.12109375,7474.0,mist
US,2023-11-25,2023-12-09,3,0.35,5493.36474609375,7474.0,mist
US,2023-11-25,2023-12-09,3,0.4,5904.93505859375,7474.0,mist
US,2023-11-25,2023-12-09,3,0.45,6376.2802734375,7474.0,mist
US,2023-11-25,2023-12-09,3,0.5,6862.49560546875,7474.0,mist
US,2023-11-25,2023-12-09,3,0.55,7298.70361328125,7474.0,mist
US,2023-11-25,2023-12-09,3,0.6,7886.97216796875,7474.0,mist
US,2023-11-25,2023-12-09,3,0.65,8210.123046875,7474.0,mist
US,2023-11-25,2023-12-09,3,0.7,9074.451171875,7474.0,mist
US,2023-11-25,2023-12-09,3,0.75,9587.6162109375,7474.0,mist
US,2023-11-25,2023-12-09,3,0.8,10666.72265625,7474.0,mist
US,2023-11-25,2023-12-09,3,0.85,11807.28515625,7474.0,mist
US,2023-11-25,2023-12-09,3,0.9,12976.0537109375,7474.0,mist
US,2023-11-25,2023-12-09,3,0.95,15653.099609375,7474.0,mist
US,2023-11-25,2023-12-09,3,0.975,15785.5732421875,7474.0,mist
US,2023-11-25,2023-12-09,3,0.99,16366.6875,7474.0,mist
US,2023-11-25,2023-12-16,4,0.01,0.0,10286.0,mist
US,2023-11-25,2023-12-16,4,0.025,990.587158203125,10286.0,mist
US,2023-11-25,2023-12-16,4,0.05,2424.482421875,10286.0,mist
US,2023-11-25,2023-12-16,4,0.1,3117.12353515625,10286.0,mist
US,2023-11-25,2023-12-16,4,0.15,3704.77490234375,10286.0,mist
US,2023-11-25,2023-12-16,4,0.2,4439.796875,10286.0,mist
US,2023-11-25,2023-12-16,4,0.25,4968.341796875,10286.0,mist
US,2023-11-25,2023-12-16,4,0.3,5588.0830078125,10286.0,mist
US,2023-11-25,2023-12-16,4,0.35,5950.81396484375,10286.0,mist
US,2023-11-25,2023-12-16,4,0.4,7004.875,10286.0,mist
US,2023-11-25,2023-12-16,4,0.45,7325.41650390625,10286.0,mist
US,2023-11-25,2023-12-16,4,0.5,7822.86865234375,10286.0,mist
US,2023-11-25,2023-12-16,4,0.55,8968.951171875,10286.0,mist
US,2023-11-25,2023-12-16,4,0.6,9827.611328125,10286.0,mist
US,2023-11-25,2023-12-16,4,0.65,10678.2451171875,10286.0,mist
US,2023-11-25,2023-12-16,4,0.7,11728.5244140625,10286.0,mist
US,2023-11-25,2023-12-16,4,0.75,12512.5361328125,10286.0,mist
US,2023-11-25,2023-12-16,4,0.8,14431.68359375,10286.0,mist
US,2023-11-25,2023-12-16,4,0.85,15594.3603515625,10286.0,mist
US,2023-11-25,2023-12-16,4,0.9,16316.55078125,10286.0,mist
US,2023-11-25,2023-12-16,4,0.95,16997.84765625,10286.0,mist
US,2023-11-25,2023-12-16,4,0.975,18656.828125,10286.0,mist
US,2023-11-25,2023-12-16,4,0.99,20375.2734375,10286.0,mist
US,2023-12-02,2023-12-02,1,0.01,38.283203125,5948.0,mist
US,2023-12-02,2023-12-02,1,0.025,1341.0189208984375,5948.0,mist
