date,location,location_name,value,value_weighted,num_ili,num_patients
2011-03-27,md,MD,1.22569,1.22569,104,8485
2011-03-27,me,ME,0.793257,0.793257,48,6051
2011-03-27,mi,MI,1.08931,1.08931,176,16157
2011-03-27,mn,MN,2.18437,2.18437,109,4990
2011-03-27,mo,MO,1.99634,1.99634,131,6562
2011-03-27,ms,MS,3.35792,3.35792,560,16677
2011-03-27,mt,MT,0.4662,0.4662,14,3003
2011-03-27,nat,NAT,1.75243,1.86146,12957,739375
2011-03-27,nc,NC,0.838605,0.838605,175,20868
2011-03-27,nd,ND,0.846702,0.846702,19,2244
2011-03-27,ne,NE,1.16105,1.16105,31,2670
2011-03-27,nh,NH,0.484352,0.484352,26,5368
2011-03-27,nj,NJ,4.60678,4.60678,239,5188
2011-03-27,nm,NM,2.67527,2.67527,224,8373
2011-03-27,nv,NV,2.27938,2.27938,436,19128
2011-03-27,oh,OH,0.87309,0.87309,112,12828
2011-03-27,ok,OK,1.21359,1.21359,25,2060
2011-03-27,or,OR,1.28979,1.28979,47,3644
2011-03-27,pa,PA,1.55592,1.55592,244,15682
2011-03-27,ri,RI,0.906649,0.906649,54,5956
2011-03-27,sc,SC,0.792051,0.792051,55,6944
2011-03-27,sd,SD,2.24277,2.24277,131,5841
2011-03-27,tn,TN,0.76575,0.76575,88,11492
2011-03-27,tx,TX,2.13536,2.13536,968,45332
2011-03-27,ut,UT,1.2719,1.2719,98,7705
2011-03-27,va,VA,1.81293,1.81293,1173,64702
2011-03-27,vt,VT,1.67224,1.67224,55,3289
2011-03-27,wa,WA,1.54696,1.54696,42,2715
2011-03-27,wi,WI,1.29545,1.29545,57,4400
2011-03-27,wv,WV,1.27412,1.27412,136,10674
2011-03-27,wy,WY,1.11902,1.11902,44,3932
2011-04-03,ak,AK,2.2082,2.2082,49,2219
2011-04-03,al,AL,2.74659,2.74659,252,9175
2011-04-03,ar,AR,0.850906,0.850906,23,2703
2011-04-03,az,AZ,0.997526,0.997526,246,24661
2011-04-03,ca,CA,2.64683,2.64683,927,35023
2011-04-03,co,CO,0.896684,0.896684,182,20297
2011-04-03,ct,CT,0.344308,0.344308,16,4647
2011-04-03,dc,DC,0.195185,0.195185,3,1537
2011-04-03,de,DE,0.475119,0.475119,19,3999
2011-04-03,ga,GA,1.52942,1.52942,549,35896
2011-04-03,hi,HI,2.79948,2.79948,43,1536
2011-04-03,ia,IA,0.932599,0.932599,22,2359
2011-04-03,id,ID,2.86096,2.86096,107,3740
2011-04-03,il,IL,2.15318,2.15318,851,39523
2011-04-03,in,IN,0.922334,0.922334,107,11601
2011-04-03,ks,KS,0.892174,0.892174,70,7846
2011-04-03,ky,KY,0.356102,0.356102,44,12356
2011-04-03,ma,MA,1.39126,1.39126,399,28679
2011-04-03,md,MD,1.57288,1.57288,116,7375
2011-04-03,me,ME,0.723634,0.723634,47,6495
2011-04-03,mi,MI,0.834344,0.834344,117,14023
2011-04-03,mn,MN,2.04599,2.04599,105,5132
2011-04-03,mo,MO,1.61195,1.61195,109,6762
2011-04-03,ms,MS,3.13642,3.13642,515,16420
2011-04-03,mt,MT,0.27933,0.27933,6,2148
2011-04-03,nat,NAT,1.57704,1.61377,11498,729089
2011-04-03,nc,NC,0.536536,0.536536,105,19570
2011-04-03,nd,ND,0.721848,0.721848,15,2078
2011-04-03,ne,NE,0.894234,0.894234,29,3243
2011-04-03,nh,NH,0.196773,0.196773,10,5082
2011-04-03,nj,NJ,3.39574,3.39574,185,5448
2011-04-03,nm,NM,2.32261,2.32261,200,8611
2011-04-03,nv,NV,2.21222,2.21222,408,18443
2011-04-03,oh,OH,0.615465,0.615465,71,11536
2011-04-03,ok,OK,1.56685,1.56685,45,2872
2011-04-03,or,OR,1.00822,1.00822,38,3769
2011-04-03,pa,PA,1.68153,1.68153,264,15700
2011-04-03,ri,RI,0.701179,0.701179,47,6703
2011-04-03,sc,SC,0.641026,0.641026,51,7956
2011-04-03,sd,SD,1.35374,1.35374,69,5097
2011-04-03,tn,TN,0.703437,0.703437,88,12510
2011-04-03,tx,TX,1.83216,1.83216,827,45138
2011-04-03,ut,UT,0.752299,0.752299,54,7178
2011-04-03,va,VA,1.51176,1.51176,1028,68000
2011-04-03,vt,VT,1.83993,1.83993,60,3261
2011-04-03,wa,WA,0.79858,0.79858,18,2254
2011-04-03,wi,WI,1.00159,1.00159,44,4393
2011-04-03,wv,WV,0.940983,0.940983,103,10946
2011-04-03,wy,WY,0.837521,0.837521,35,4179
2011-04-10,ak,AK,1.36504,1.36504,31,2271
2011-04-10,al,AL,2.67592,2.67592,189,7063
2011-04-10,ar,AR,0.438757,0.438757,12,2735
2011-04-10,az,AZ,0.895053,0.895053,222,24803
2011-04-10,ca,CA,2.57193,2.57193,918,35693
2011-04-10,co,CO,0.814396,0.814396,167,20506
2011-04-10,ct,CT,0.244275,0.244275,8,3275
2011-04-10,dc,DC,0.068306,0.068306,1,1464
2011-04-10,de,DE,0.11534,0.11534,4,3468
2011-04-10,ga,GA,1.33095,1.33095,485,36440
2011-04-10,hi,HI,1.85053,1.85053,26,1405
2011-04-10,ia,IA,0.630915,0.630915,14,2219
2011-04-10,id,ID,2.93392,2.93392,107,3647
2011-04-10,il,IL,1.57063,1.57063,616,39220
2011-04-10,in,IN,0.581147,0.581147,68,11701
2011-04-10,ks,KS,0.616165,0.616165,51,8277
2011-04-10,ky,KY,0.300405,0.300405,43,14314
2011-04-10,ma,MA,1.28155,1.28155,364,28403
2011-04-10,md,MD,1.94079,1.94079,118,6080
2011-04-10,me,ME,0.644531,0.644531,33,5120
2011-04-10,mi,MI,0.558727,0.558727,92,16466
2011-04-10,mn,MN,1.40235,1.40235,68,4849
2011-04-10,mo,MO,1.33698,1.33698,93,6956
2011-04-10,ms,MS,3.1314,3.1314,520,16606
2011-04-10,mt,MT,0.235018,0.235018,8,3404
2011-04-10,nat,NAT,1.35766,1.42199,9391,691707
2011-04-10,nc,NC,0.586047,0.586047,115,19623
2011-04-10,nd,ND,0.794439,0.794439,16,2014
2011-04-10,ne,NE,1.43939,1.43939,38,2640
2011-04-10,nh,NH,0.0591017,0.0591017,3,5076
2011-04-10,nj,NJ,2.74671,2.74671,140,5097
2011-04-10,nm,NM,1.72675,1.72675,137,7934
2011-04-10,nv,NV,2.11339,2.11339,290,13722
2011-04-10,oh,OH,0.452128,0.452128,51,11280
2011-04-10,ok,OK,0.674252,0.674252,16,2373
2011-04-10,or,OR,0.965873,0.965873,30,3106
2011-04-10,pa,PA,1.41556,1.41556,213,15047
2011-04-10,ri,RI,0.529021,0.529021,35,6616
2011-04-10,sc,SC,0.500128,0.500128,39,7798
2011-04-10,sd,SD,0.913621,0.913621,44,4816
2011-04-10,tn,TN,0.55213,0.55213,60,10867
2011-04-10,tx,TX,1.67025,1.67025,770,46101
2011-04-10,ut,UT,0.963515,0.963515,75,7784
2011-04-10,va,VA,1.48654,1.48654,722,48569
2011-04-10,vt,VT,2.00573,2.00573,56,2792
2011-04-10,wa,WA,0.970497,0.970497,25,2576
2011-04-10,wi,WI,0.79756,0.79756,34,4263
2011-04-10,wv,WV,0.704424,0.704424,75,10647
2011-04-10,wy,WY,0.515717,0.515717,21,4072
2011-04-17,ak,AK,1.4123,1.4123,31,2195
2011-04-17,al,AL,2.76866,2.76866,194,7007
2011-04-17,ar,AR,0.675676,0.675676,18,2664
2011-04-17,az,AZ,1.09028,1.09028,257,23572
2011-04-17,ca,CA,2.24199,2.24199,736,32828
2011-04-17,co,CO,0.764121,0.764121,153,20023
2011-04-17,ct,CT,0.230614,0.230614,8,3469
2011-04-17,dc,DC,0.0754148,0.0754148,1,1326
2011-04-17,de,DE,0.082012,0.082012,3,3658
2011-04-17,ga,GA,1.32493,1.32493,490,36983
2011-04-17,hi,HI,2.55447,2.55447,34,1331
2011-04-17,ia,IA,0.442282,0.442282,10,2261
2011-04-17,id,ID,1.48645,1.48645,51,3431
2011-04-17,il,IL,1.72191,1.72191,640,37168
2011-04-17,in,IN,0.474655,0.474655,53,11166
2011-04-17,ks,KS,0.562141,0.562141,46,8183
2011-04-17,ky,KY,0.187166,0.187166,28,14960
2011-04-17,ma,MA,1.25237,1.25237,291,23236
2011-04-17,md,MD,1.95606,1.95606,130,6646
2011-04-17,me,ME,0.563317,0.563317,25,4438
2011-04-17,mi,MI,0.640349,0.640349,97,15148
2011-04-17,mn,MN,1.32867,1.32867,57,4290
2011-04-17,mo,MO,0.99348,0.99348,64,6442
2011-04-17,ms,MS,2.85882,2.85882,438,15321
2011-04-17,mt,MT,0.0297885,0.0297885,1,3357
2011-04-17,nat,NAT,1.31223,1.3382,8695,662612
2011-04-17,nc,NC,0.370714,0.370714,60,16185
2011-04-17,nd,ND,0.399734,0.399734,6,1501
2011-04-17,ne,NE,1.05422,1.05422,28,2656
2011-04-17,nh,NH,0.0441501,0.0441501,2,4530
2011-04-17,nj,NJ,2.79318,2.79318,136,4869
2011-04-17,nm,NM,1.87243,1.87243,155,8278
2011-04-17,nv,NV,3.12605,3.12605,372,11900
2011-04-17,oh,OH,0.355802,0.355802,36,10118
2011-04-17,ok,OK,0.592969,0.592969,14,2361
2011-04-17,or,OR,1.07246,1.07246,37,3450
2011-04-17,pa,PA,0.970285,0.970285,144,14841
2011-04-17,ri,RI,0.464476,0.464476,27,5813
2011-04-17,sc,SC,0.509698,0.509698,36,7063
2011-04-17,sd,SD,1.00823,1.00823,49,4860
2011-04-17,tn,TN,0.575935,0.575935,65,11286
2011-04-17,tx,TX,1.66212,1.66212,683,41092
2011-04-17,ut,UT,0.579542,0.579542,40,6902
2011-04-17,va,VA,1.3181,1.3181,774,58721
2011-04-17,vt,VT,1.43522,1.43522,37,2578
2011-04-17,wa,WA,1.38714,1.38714,33,2379
2011-04-17,wi,WI,0.251397,0.251397,9,3580
2011-04-17,wv,WV,0.719499,0.719499,69,9590
2011-04-17,wy,WY,0.575576,0.575576,23,3996
2011-04-24,ak,AK,0.854271,0.854271,17,1990
2011-04-24,al,AL,3.28311,3.28311,207,6305
2011-04-24,ar,AR,0.455754,0.455754,12,2633
2011-04-24,az,AZ,0.835587,0.835587,241,28842
2011-04-24,ca,CA,2.34436,2.34436,784,33442
2011-04-24,co,CO,0.909698,0.909698,177,19457
2011-04-24,ct,CT,0.23084,0.23084,10,4332
2011-04-24,dc,DC,0.0,0.0,0,1381
2011-04-24,de,DE,0.0457247,0.0457247,1,2187
2011-04-24,ga,GA,1.35877,1.35877,468,34443
2011-04-24,hi,HI,1.77134,1.77134,22,1242
2011-04-24,ia,IA,0.552995,0.552995,12,2170
2011-04-24,id,ID,1.86047,1.86047,68,3655
2011-04-24,il,IL,1.52495,1.52495,526,34493
2011-04-24,in,IN,0.513118,0.513118,53,10329
2011-04-24,ks,KS,0.688073,0.688073,48,6976
2011-04-24,ky,KY,0.183804,0.183804,35,19042
2011-04-24,ma,MA,0.991172,0.991172,247,24920
2011-04-24,md,MD,1.05199,1.05199,69,6559
2011-04-24,me,ME,0.46474,0.46474,23,4949
2011-04-24,mi,MI,0.49864,0.49864,77,15442
2011-04-24,mn,MN,1.01429,1.01429,44,4338
2011-04-24,mo,MO,0.711214,0.711214,43,6046
2011-04-24,ms,MS,2.72215,2.72215,420,15429
2011-04-24,mt,MT,0.0,0.0,0,3262
2011-04-24,nat,NAT,1.14937,1.19995,7830,681240
2011-04-24,nc,NC,0.275451,0.275451,49,17789
2011-04-24,nd,ND,0.210416,0.210416,4,1901
2011-04-24,ne,NE,0.513834,0.513834,13,2530
2011-04-24,nh,NH,0.161253,0.161253,7,4341
2011-04-24,nj,NJ,2.76842,2.76842,189,6827
2011-04-24,nm,NM,1.75745,1.75745,141,8023
2011-04-24,nv,NV,1.55288,1.55288,275,17709
2011-04-24,oh,OH,0.375144,0.375144,39,10396
2011-04-24,ok,OK,0.293686,0.293686,8,2724
2011-04-24,or,OR,0.959752,0.959752,31,3230
2011-04-24,pa,PA,0.976213,0.976213,142,14546
2011-04-24,ri,RI,0.71474,0.71474,45,6296
2011-04-24,sc,SC,0.248098,0.248098,15,6046
2011-04-24,sd,SD,0.880395,0.880395,41,4657
2011-04-24,tn,TN,0.385999,0.385999,44,11399
2011-04-24,tx,TX,1.4454,1.4454,605,41857
2011-04-24,ut,UT,0.257927,0.257927,17,6591
2011-04-24,va,VA,1.05721,1.05721,635,60064
2011-04-24,vt,VT,1.32743,1.32743,36,2712
2011-04-24,wa,WA,0.649087,0.649087,16,2465
2011-04-24,wi,WI,0.440529,0.440529,18,4086
2011-04-24,wv,WV,0.635055,0.635055,60,9448
2011-04-24,wy,WY,0.347136,0.347136,14,4033
2011-05-01,ak,AK,0.798122,0.798122,17,2130
2011-05-01,al,AL,3.00455,3.00455,198,6590
2011-05-01,ar,AR,0.630347,0.630347,14,2221
2011-05-01,az,AZ,0.772679,0.772679,181,23425
2011-05-01,ca,CA,2.14632,2.14632,734,34198
2011-05-01,co,CO,0.759519,0.759519,151,19881
2011-05-01,ct,CT,0.119296,0.119296,4,3353
2011-05-01,dc,DC,0.0,0.0,0,1312
2011-05-01,de,DE,0.0863309,0.0863309,3,3475
2011-05-01,ga,GA,1.30999,1.30999,446,34046
2011-05-01,hi,HI,0.603774,0.603774,8,1325
2011-05-01,ia,IA,0.242131,0.242131,5,2065
2011-05-01,id,ID,1.58513,1.58513,58,3659
2011-05-01,il,IL,1.34804,1.34804,479,35533
2011-05-01,in,IN,0.443973,0.443973,46,10361
2011-05-01,ks,KS,0.4769,0.4769,32,6710
2011-05-01,ky,KY,0.554486,0.554486,72,12985
2011-05-01,ma,MA,0.912764,0.912764,244,26732
2011-05-01,md,MD,1.13264,1.13264,83,7328
2011-05-01,me,ME,0.49682,0.49682,25,5032
2011-05-01,mi,MI,0.556691,0.556691,79,14191
2011-05-01,mn,MN,0.588957,0.588957,24,4075
2011-05-01,mo,MO,0.603942,0.603942,38,6292
2011-05-01,ms,MS,2.32148,2.32148,355,15292
2011-05-01,mt,MT,0.0,0.0,0,3191
2011-05-01,nat,NAT,1.11451,1.14889,7307,655627
2011-05-01,nc,NC,0.320739,0.320739,50,15589
2011-05-01,nd,ND,0.246305,0.246305,4,1624
2011-05-01,ne,NE,0.421546,0.421546,9,2135
2011-05-01,nh,NH,0.0752257,0.0752257,3,3988
2011-05-01,nj,NJ,2.01081,2.01081,93,4625
2011-05-01,nm,NM,1.65705,1.65705,135,8147
2011-05-01,nv,NV,2.51242,2.51242,273,10866
2011-05-01,oh,OH,0.6618,0.6618,68,10275
2011-05-01,ok,OK,0.310421,0.310421,7,2255
2011-05-01,or,OR,0.924745,0.924745,29,3136
2011-05-01,pa,PA,1.03274,1.03274,141,13653
2011-05-01,ri,RI,0.390747,0.390747,25,6398
2011-05-01,sc,SC,0.230061,0.230061,12,5216
2011-05-01,sd,SD,0.602007,0.602007,27,4485
2011-05-01,tn,TN,0.108425,0.108425,10,9223
2011-05-01,tx,TX,1.62718,1.62718,662,40684
2011-05-01,ut,UT,0.31746,0.31746,26,8190
2011-05-01,va,VA,1.07273,1.07273,672,62644
2011-05-01,vt,VT,1.514,1.514,40,2642
2011-05-01,wa,WA,0.720721,0.720721,16,2220
2011-05-01,wi,WI,0.42125,0.42125,18,4273
2011-05-01,wv,WV,0.414612,0.414612,37,8924
2011-05-01,wy,WY,0.252434,0.252434,7,2773
2011-05-08,ak,AK,0.359712,0.359712,7,1946
2011-05-08,al,AL,2.64628,2.64628,180,6802
2011-05-08,ar,AR,0.711744,0.711744,10,1405
2011-05-08,az,AZ,0.686106,0.686106,156,22737
2011-05-08,ca,CA,2.05279,2.05279,672,32736
2011-05-08,co,CO,0.604343,0.604343,113,18698
2011-05-08,ct,CT,0.128425,0.128425,3,2336
2011-05-08,dc,DC,0.0,0.0,0,756
2011-05-08,de,DE,0.0455996,0.0455996,1,2193
2011-05-08,ga,GA,1.45429,1.45429,488,33556
2011-05-08,hi,HI,1.41176,1.41176,18,1275
2011-05-08,ia,IA,0.167411,0.167411,3,1792
2011-05-08,id,ID,1.45138,1.45138,50,3445
2011-05-08,il,IL,1.59068,1.59068,575,36148
2011-05-08,in,IN,0.683028,0.683028,59,8638
2011-05-08,ks,KS,0.424309,0.424309,31,7306
2011-05-08,ky,KY,0.133925,0.133925,19,14187
2011-05-08,ma,MA,0.750159,0.750159,200,26661
2011-05-08,md,MD,1.01451,1.01451,72,7097
2011-05-08,me,ME,0.508233,0.508233,25,4919
2011-05-08,mi,MI,0.584429,0.584429,84,14373
2011-05-08,mn,MN,0.582165,0.582165,22,3779
2011-05-08,mo,MO,0.901051,0.901051,54,5993
2011-05-08,ms,MS,2.40229,2.40229,378,15735
2011-05-08,mt,MT,0.0,0.0,0,3023
2011-05-08,nat,NAT,1.10984,1.12194,7236,651983
2011-05-08,nc,NC,0.405581,0.405581,50,12328
2011-05-08,nd,ND,0.0683527,0.0683527,1,1463
2011-05-08,ne,NE,0.283286,0.283286,7,2471
2011-05-08,nh,NH,0.0706048,0.0706048,3,4249
2011-05-08,nj,NJ,2.22222,2.22222,102,4590
2011-05-08,nm,NM,1.75462,1.75462,132,7523
2011-05-08,nv,NV,2.4206,2.4206,250,10328
2011-05-08,oh,OH,0.387558,0.387558,39,10063
2011-05-08,ok,OK,0.387973,0.387973,8,2062
2011-05-08,or,OR,0.929924,0.929924,28,3011
2011-05-08,pa,PA,0.996843,0.996843,120,12038
2011-05-08,ri,RI,0.0499002,0.0499002,3,6012
2011-05-08,sc,SC,0.0586625,0.0586625,3,5114
2011-05-08,sd,SD,0.627521,0.627521,28,4462
2011-05-08,tn,TN,0.0807475,0.0807475,7,8669
2011-05-08,tx,TX,1.7883,1.7883,730,40821
2011-05-08,ut,UT,0.333333,0.333333,26,7800
2011-05-08,va,VA,1.06423,1.06423,705,66245
2011-05-08,vt,VT,1.96672,1.96672,52,2644
2011-05-08,wa,WA,0.580781,0.580781,11,1894
2011-05-08,wi,WI,0.227661,0.227661,8,3514
2011-05-08,wv,WV,0.387755,0.387755,38,9800
2011-05-08,wy,WY,0.692308,0.692308,18,2600
2011-05-15,ak,AK,0.306279,0.306279,6,1959
2011-05-15,al,AL,2.46441,2.46441,161,6533
2011-05-15,ar,AR,0.520382,0.520382,6,1153
2011-05-15,az,AZ,0.569434,0.569434,124,21776
2011-05-15,ca,CA,2.13285,2.13285,700,32820
2011-05-15,co,CO,0.627459,0.627459,118,18806
2011-05-15,ct,CT,0.0940291,0.0940291,2,2127
2011-05-15,dc,DC,2.1322,2.1322,40,1876
2011-05-15,de,DE,0.107643,0.107643,2,1858
2011-05-15,ga,GA,1.57802,1.57802,491,31115
2011-05-15,hi,HI,1.40741,1.40741,19,1350
2011-05-15,ia,IA,0.169683,0.169683,3,1768
2011-05-15,id,ID,1.8346,1.8346,65,3543
2011-05-15,il,IL,1.19695,1.19695,392,32750
2011-05-15,in,IN,0.520077,0.520077,43,8268
2011-05-15,ks,KS,0.638298,0.638298,39,6110
2011-05-15,ky,KY,0.126823,0.126823,18,14193
2011-05-15,ma,MA,0.812329,0.812329,214,26344
2011-05-15,md,MD,0.850209,0.850209,55,6469
2011-05-15,me,ME,0.370028,0.370028,16,4324
2011-05-15,mi,MI,0.840106,0.840106,92,10951
2011-05-15,mn,MN,0.756474,0.756474,26,3437
2011-05-15,mo,MO,0.717913,0.717913,41,5711
2011-05-15,ms,MS,2.18672,2.18672,334,15274
2011-05-15,mt,MT,0.0,0.0,0,1696
2011-05-15,nat,NAT,1.0524,1.06712,6530,620485
2011-05-15,nc,NC,0.313559,0.313559,37,11800
2011-05-15,nd,ND,0.342759,0.342759,4,1167
2011-05-15,ne,NE,0.395062,0.395062,8,2025
2011-05-15,nh,NH,0.0680735,0.0680735,3,4407
2011-05-15,nj,NJ,2.69103,2.69103,162,6020
2011-05-15,nm,NM,1.55547,1.55547,121,7779
2011-05-15,nv,NV,0.789052,0.789052,64,8111
2011-05-15,oh,OH,0.485879,0.485879,48,9879
2011-05-15,ok,OK,0.215703,0.215703,5,2318
2011-05-15,or,OR,1.07901,1.07901,31,2873
2011-05-15,pa,PA,1.0065,1.0065,113,11227
2011-05-15,ri,RI,0.019992,0.019992,1,5002
2011-05-15,sc,SC,0.130208,0.130208,7,5376
2011-05-15,sd,SD,0.522938,0.522938,22,4207
2011-05-15,tn,TN,0.0551876,0.0551876,5,9060
2011-05-15,tx,TX,1.43878,1.43878,574,39895
2011-05-15,ut,UT,0.364577,0.364577,31,8503
2011-05-15,va,VA,1.1395,1.1395,709,62220
2011-05-15,vt,VT,1.4565,1.4565,38,2609
2011-05-15,wa,WA,0.498132,0.498132,8,1606
2011-05-15,wi,WI,0.524292,0.524292,15,2861
2011-05-15,wv,WV,0.335802,0.335802,34,10125
2011-05-15,wy,WY,0.424809,0.424809,10,2354
2011-05-22,ak,AK,0.716846,0.716846,14,1953
2011-05-22,al,AL,2.72831,2.72831,167,6121
2011-05-22,ar,AR,1.03627,1.03627,12,1158
2011-05-22,az,AZ,0.555511,0.555511,137,24662
2011-05-22,ca,CA,2.10667,2.10667,583,27674
2011-05-22,co,CO,0.59322,0.59322,112,18880
2011-05-22,ct,CT,0.0626566,0.0626566,1,1596
2011-05-22,dc,DC,2.08451,2.08451,37,1775
2011-05-22,de,DE,0.0,0.0,0,329
2011-05-22,ga,GA,1.24069,1.24069,373,30064
2011-05-22,hi,HI,1.86625,1.86625,24,1286
2011-05-22,ia,IA,0.115741,0.115741,2,1728
2011-05-22,id,ID,1.55424,1.55424,50,3217
2011-05-22,il,IL,1.23846,1.23846,381,30764
2011-05-22,in,IN,0.458475,0.458475,35,7634
2011-05-22,ks,KS,0.667022,0.667022,25,3748
2011-05-22,ky,KY,0.0486204,0.0486204,8,16454
2011-05-22,ma,MA,0.954948,0.954948,248,25970
2011-05-22,md,MD,1.2498,1.2498,77,6161
2011-05-22,me,ME,0.519802,0.519802,21,4040
2011-05-22,mi,MI,0.527108,0.527108,56,10624
2011-05-22,mn,MN,0.59795,0.59795,21,3512
2011-05-22,mo,MO,0.804039,0.804039,43,5348
2011-05-22,ms,MS,2.27182,2.27182,342,15054
2011-05-22,mt,MT,0.0,0.0,0,2497
2011-05-22,nat,NAT,1.03536,1.05058,6072,586460
2011-05-22,nc,NC,0.622249,0.622249,41,6589
2011-05-22,nd,ND,0.0,0.0,0,1128
2011-05-22,ne,NE,0.185071,0.185071,3,1621
2011-05-22,nh,NH,0.03125,0.03125,1,3200
2011-05-22,nj,NJ,2.94975,2.94975,162,5492
2011-05-22,nm,NM,1.61633,1.61633,76,4702
2011-05-22,nv,NV,0.67815,0.67815,50,7373
2011-05-22,oh,OH,0.285442,0.285442,27,9459
2011-05-22,ok,OK,0.229226,0.229226,4,1745
2011-05-22,or,OR,0.645819,0.645819,19,2942
2011-05-22,pa,PA,0.862225,0.862225,95,11018
2011-05-22,ri,RI,0.0237699,0.0237699,1,4207
2011-05-22,sc,SC,0.260465,0.260465,14,5375
2011-05-22,sd,SD,0.518623,0.518623,22,4242
2011-05-22,tn,TN,0.0248201,0.0248201,2,8058
2011-05-22,tx,TX,1.18284,1.18284,459,38805
2011-05-22,ut,UT,0.273444,0.273444,17,6217
2011-05-22,va,VA,0.999368,0.999368,617,61739
2011-05-22,vt,VT,1.1976,1.1976,22,1837
2011-05-22,wa,WA,0.18018,0.18018,2,1110
2011-05-22,wi,WI,0.41021,0.41021,9,2194
2011-05-22,wv,WV,0.40349,0.40349,37,9170
2011-05-22,wy,WY,0.166875,0.166875,4,2397
2011-05-29,ak,AK,0.366492,0.366492,7,1910
2011-05-29,al,AL,2.54511,2.54511,134,5265
2011-05-29,ar,AR,0.939306,0.939306,13,1384
2011-05-29,az,AZ,0.550731,0.550731,104,18884
2011-05-29,ca,CA,2.5765,2.5765,581,22550
2011-05-29,co,CO,0.55124,0.55124,88,15964
2011-05-29,ct,CT,0.174672,0.174672,2,1145
2011-05-29,dc,DC,2.37671,2.37671,40,1683
2011-05-29,de,DE,0.0,0.0,0,252
2011-05-29,ga,GA,1.32078,1.32078,414,31345
2011-05-29,hi,HI,1.13754,1.13754,11,967
2011-05-29,ia,IA,0.0674764,0.0674764,1,1482
2011-05-29,id,ID,2.35294,2.35294,66,2805
2011-05-29,il,IL,1.68385,1.68385,516,30644
2011-05-29,in,IN,0.721805,0.721805,48,6650
2011-05-29,ks,KS,0.517148,0.517148,19,3674
2011-05-29,ky,KY,0.323466,0.323466,33,10202
2011-05-29,ma,MA,0.914855,0.914855,202,22080
2011-05-29,md,MD,0.889371,0.889371,41,4610
2011-05-29,me,ME,0.643537,0.643537,23,3574
2011-05-29,mi,MI,0.542265,0.542265,51,9405
2011-05-29,mn,MN,0.524738,0.524738,14,2668
2011-05-29,mo,MO,0.0808407,0.0808407,2,2474
2011-05-29,ms,MS,2.40786,2.40786,392,16280
2011-05-29,mt,MT,0.0,0.0,0,1779
2011-05-29,nat,NAT,1.11777,1.15203,5946,531954
2011-05-29,nc,NC,0.607571,0.607571,39,6419
2011-05-29,nd,ND,0.162075,0.162075,2,1234
2011-05-29,ne,NE,0.183374,0.183374,3,1636
2011-05-29,nh,NH,0.0448229,0.0448229,1,2231
2011-05-29,nj,NJ,2.52839,2.52839,118,4667
2011-05-29,nm,NM,1.56185,1.56185,75,4802
2011-05-29,nv,NV,0.731602,0.731602,51,6971
2011-05-29,oh,OH,0.486244,0.486244,38,7815
2011-05-29,ok,OK,0.047824,0.047824,1,2091
2011-05-29,or,OR,0.814053,0.814053,19,2334
2011-05-29,pa,PA,1.004,1.004,98,9761
2011-05-29,ri,RI,0.030012,0.030012,1,3332
2011-05-29,sc,SC,0.132567,0.132567,6,4526
2011-05-29,sd,SD,0.507343,0.507343,19,3745
2011-05-29,tn,TN,0.0283006,0.0283006,2,7067
2011-05-29,tx,TX,1.47219,1.47219,487,33080
2011-05-29,ut,UT,0.207684,0.207684,10,4815
2011-05-29,va,VA,1.01137,1.01137,629,62193
2011-05-29,vt,VT,1.12641,1.12641,18,1598
2011-05-29,wa,WA,0.297177,0.297177,2,673
2011-05-29,wi,WI,0.421496,0.421496,8,1898
2011-05-29,wv,WV,0.411061,0.411061,33,8028
2011-05-29,wy,WY,0.182232,0.182232,4,2195
2011-06-05,ak,AK,0.601751,0.601751,11,1828
2011-06-05,al,AL,2.38925,2.38925,144,6027
2011-06-05,ar,AR,0.686642,0.686642,11,1602
2011-06-05,az,AZ,0.468237,0.468237,97,20716
2011-06-05,ca,CA,2.26424,2.26424,588,25969
2011-06-05,co,CO,0.433862,0.433862,84,19361
2011-06-05,ct,CT,0.070922,0.070922,1,1410
2011-06-05,dc,DC,2.39674,2.39674,47,1961
2011-06-05,de,DE,0.0,0.0,0,0
2011-06-05,ga,GA,0.965748,0.965748,300,31064
2011-06-05,hi,HI,1.2334,1.2334,13,1054
2011-06-05,ia,IA,0.0,0.0,0,1639
2011-06-05,id,ID,1.70604,1.70604,52,3048
2011-06-05,il,IL,1.2613,1.2613,392,31079
2011-06-05,in,IN,0.432961,0.432961,31,7160
2011-06-05,ks,KS,0.465477,0.465477,18,3867
2011-06-05,ky,KY,0.042793,0.042793,6,14021
2011-06-05,ma,MA,0.875651,0.875651,254,29007
2011-06-05,md,MD,1.41586,1.41586,70,4944
2011-06-05,me,ME,0.442369,0.442369,18,4069
2011-06-05,mi,MI,0.53505,0.53505,69,12896
2011-06-05,mn,MN,0.523722,0.523722,17,3246
2011-06-05,mo,MO,0.103448,0.103448,3,2900
2011-06-05,ms,MS,2.13416,2.13416,349,16353
2011-06-05,mt,MT,0.0,0.0,0,1220
2011-06-05,nat,NAT,0.982949,0.970975,5547,564322
2011-06-05,nc,NC,0.533668,0.533668,34,6371
2011-06-05,nd,ND,0.0,0.0,0,1322
2011-06-05,ne,NE,0.330251,0.330251,5,1514
